,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
EIF3H,10.942043470625789,11.01731894058944,11.052860703461045,10.813784717800605,11.02926682200796,10.940381112225685,10.90494073855947,10.91318817063046,11.054373074822033,11.129349418032362,11.030377947594422,10.859997221034893,11.051137076322918,10.935720505511453,10.967172390970044,10.857858617372514,10.939254571406796,10.853358816749525,11.101259987610046,11.171897652238398,11.102171091038365,11.002598243532319,10.922477738936442,11.000010284801034,11.00342444661617,10.896337550976456,10.961110519904585,10.745311798177594,11.037545924445844,10.919529435658474,10.591350924020116,10.998973475769702,10.8278585045191,10.907285028609833,10.841853172309714,10.919591465406977,11.026989718679657,10.963240158362758,10.850894866149435,10.942266117555729,10.90626397673821,11.019996898241512,11.077361780812955,10.98144626739208,10.979762670753539,10.763033446593514,11.046260559483681,10.881675095093275,10.893734956922904,10.62752336972283,10.798447418458334,10.71033532890958,11.003850930326173,10.91760542063122,10.941172248046572,10.95565731712134,10.882211933962095,10.722437419616094,10.810359793641918,10.957088870015745,10.805052099278178,10.786861974969625,11.041600019091637,10.867689633027798,11.056991098248618,10.943020093079168,10.703275933789413,10.98942614937402,10.720841087306795,11.033925929865955,10.98339738725133,10.797881430931643,10.886109678286916,10.922386284263325,11.114533152819947,10.96277088442496,11.151491522279493,10.85642557531469,10.749376715695607,11.170274361843873,10.962532177694397,10.724934952880322,10.813021628766876,10.87249559022674,11.016190693177286,11.086619652582034,10.933601184433368,11.009526445363397,10.968968402994152,10.853802249100228,10.980248539852182,10.923700019625855,11.070220211900832,10.863808904886444,10.898675485159908,10.91220484405423,10.847544897755924,11.018392363041835,10.840364572374762,10.83045008220528
EIF3K,11.560724744976328,11.59040033887424,11.571395243107244,11.510497506731134,11.49550954798313,11.469684751530641,11.571020398983034,11.465990121495523,11.545522958584412,11.497981284588576,11.552948052417538,11.479761624046285,11.548748905086955,11.4422397512967,11.510721153408056,11.468308947127353,11.520315525613873,11.442316689045882,11.55615285770479,11.49803979410224,11.625446714434947,11.596497647345762,11.498081642162429,11.574694938139466,11.570170688891544,11.572864332003027,11.474001563083405,11.528946760231232,11.40452919858071,11.494949561564635,11.534328126964924,11.567593502834505,11.551684280581092,11.358319221974996,11.547346292131882,11.486916101762018,11.532762959192867,11.484582357920113,11.576939286147248,11.543994971428306,11.384509266628736,11.61882489750254,11.52772070905879,11.461101943857697,11.489882271693594,11.570997922309214,11.53047544629141,11.504014210015775,11.466007002295944,11.493164501014315,11.502931874514628,11.553909214868142,11.59064992085816,11.576645377344427,11.668889991153739,11.553736364215792,11.546500847476906,11.428525110012712,11.529807772508148,11.509088274411438,11.50699984909015,11.517171444489012,11.52678818935086,11.55342477763887,11.500342973277625,11.492186480660642,11.490508559490246,11.546906996621622,11.490729059611763,11.519348815379557,11.59713833309014,11.458898194204735,11.55422170430478,11.518228988187378,11.508923681863356,11.527706147653841,11.58363514622828,11.620101306999791,11.367134102837873,11.4668555307132,11.482981402402013,11.472901999417575,11.473638280235734,11.520491739414192,11.501674996964207,11.568851256964287,11.410113428724546,11.506860202514693,11.5349081912307,11.51311279004555,11.492634695039687,11.415134092508767,11.582598903887737,11.525764598085315,11.558826342467993,11.456515669623517,11.405809512437553,11.503571952373976,11.508123271684685,11.491097838175126
EIF4A2,11.95823050172512,11.942538733322337,12.021517204569632,11.919346488975908,11.935782704730885,11.73734647736525,12.148871902718408,11.766382975347923,11.9769592173964,12.109623961984623,11.9369542667333,11.863780484442758,11.918891293545324,11.774901186098779,12.036076021238218,11.791369019643493,12.041712943722697,11.937220934973102,12.12820062193051,12.041983447814054,12.040009512300045,12.157084333387372,11.840974451842182,12.087359110665059,12.057268265319912,11.94796101486113,11.78765320782722,11.856282652721685,11.848673832868135,11.768658168964821,11.909789751911266,12.041407000166286,11.885155146812716,11.848526118573465,11.849666560843097,11.878390772259477,12.083263904247667,11.865145674343411,12.07205544170712,12.166125099965976,11.880692717905589,12.104073731946213,12.052440688628755,11.988877719517934,11.897275826843428,12.02419544426707,11.950207428440422,12.065675432945516,11.920513083930704,11.734347461704813,11.86730225668287,11.746316251881627,11.962579531806455,12.133715258321114,11.88704502864488,12.142443912799694,12.041145630549519,11.816818191670405,12.065694077468399,11.98538148873254,11.692912640119918,11.937728564786328,11.911373373511658,11.821176654319352,11.92131972512576,11.873348211635268,11.595063399333519,12.057530859668741,11.949327917397627,11.842793377633008,11.829376843159862,11.952043715326726,11.956482812542962,11.893755051385757,12.004074047115628,11.850139906309735,12.15492102395515,12.165160161520884,11.779761535712838,11.945535391933356,11.867994541997048,11.817220480901419,11.80506834736972,11.927240517333605,11.806600409435019,11.864686279952318,11.621647469482035,12.104296063786732,11.98806757548058,12.040454669319377,11.811266467251704,11.962317546479866,12.006866584620935,11.646044450276868,11.939032517374079,11.836211228683533,11.870727043317101,12.085701227379797,11.885604715066332,11.950057866250425
EIF4G2,10.960843620723239,11.16224689466109,11.092070376192085,11.116744390006607,11.119001367553484,11.113053857178077,11.207457313325333,11.104031719339886,11.164189736545945,11.202123885065394,11.148665709007666,11.070589200838802,11.17634278361151,11.003168509918765,11.015043528003938,11.142025855544285,10.987373858812969,11.038672256372042,11.01104924215484,11.148030739593816,11.202811083475915,10.98730835827301,11.15877133547263,11.163306885165131,11.099913335953568,11.157476525751507,11.129222087555302,11.045106956993092,11.086745386203436,11.195346958480526,11.216648824598094,11.117487720869336,11.099216094355675,11.156077361131363,11.267960419095552,10.951382982468775,11.193746922225959,11.09558524001775,11.059847491041278,11.062882543629355,11.183123462652093,11.14776418527356,11.104633084318538,11.082110544572672,11.078173996101798,11.137931760276985,11.029626254978803,11.127526948749695,11.047126502962907,11.119660275405849,11.072580641164242,11.071238968873551,11.106507914156081,11.084709713919734,11.048636244457057,11.075193189421489,11.119603917940236,11.2087121490801,11.128081859869479,11.076172626287624,11.08674582400317,11.137151964891096,11.073526018048874,11.035591608174885,11.197682913028668,10.96601477284961,11.041182922086216,11.223012196216605,10.956752428680566,11.007441193686976,11.151244471777527,11.099771784709814,11.15530632808472,10.993216958939891,11.068206392637466,11.063288870754375,10.97026400305022,11.179351641875853,11.17119932003515,10.968238262088308,11.140360403238853,11.113421690701252,11.20973259879276,11.069078405244566,11.02794572541215,10.96943868767617,11.150169420634304,11.132024275242976,11.00281505779112,10.956378792870312,11.260056715736942,11.108192951667782,11.190238755463504,11.139868761547834,11.092092119282258,11.109532031197727,11.183763022705087,11.140177311698091,11.0590360805354,10.976586103762902
EIF5,11.194391518276836,11.180406982620111,11.203043560982586,11.34138611143574,11.132407998297966,11.15358787697804,11.1846984655863,11.344260145282032,11.088659264759027,11.273856953235889,11.117517525617597,11.326323826066112,11.065495214817343,11.230610222445277,11.200966288769477,11.048585870263945,11.204354907182067,11.221446651027394,11.20321464847735,11.15922090547779,11.143446354433507,11.250321988839652,11.070973157736068,11.228393453581363,11.15868905950235,11.145660051817597,11.276121473342627,11.260651369700055,11.320188971499775,11.158197432538294,11.497791623629771,11.231152945143227,11.204353072971628,11.22937588395505,11.198900247350597,11.310381562731779,11.22733537872976,11.291261598911051,11.22001847975682,11.345013947181593,11.18078892783279,11.285179034710767,11.102172567663713,11.197322372181068,11.053290983175042,11.279938875785852,11.148916403651546,11.19965140352422,11.468964212089777,11.199800476473648,11.368046351765429,11.167449050537533,11.142380224257982,11.152985013342908,11.138508794890619,11.377993495196666,11.313398201419824,11.40093476342976,11.275117657952281,11.11822053780374,11.298696114339185,11.349805568928513,11.145800731072658,11.264321784119831,11.177791295523072,11.050360343193727,11.008533136638114,11.09251360612614,11.289281045898289,11.1659337901749,11.112395619252679,11.269758275289051,11.23575798910014,11.354463973760536,11.038520856127185,11.19140494477334,11.165328677384407,11.255693862435846,11.26524228257946,11.23392052638961,11.249970339233105,11.169907117924193,11.283242803438766,11.400333413749424,11.344634590758904,11.109746609948681,11.007397959644813,11.184895545455118,11.057213662168172,11.261060427646887,11.03823700386593,11.24068978551128,11.184409521382733,11.19352125786986,11.232861583419687,11.226137356087454,11.202829904127476,11.247107340762433,11.127834784120976,11.237205036220049
ELF3,10.305605644358376,10.435093752116193,9.048853702385335,10.924421145473564,10.139784871037513,10.609163569444659,10.508417611213577,10.298212344691336,10.386065514138581,10.145404311937284,9.923571976995209,9.91511605697291,10.856057214641098,10.041364446286082,10.507269746567994,10.60048265590884,10.746674388426477,10.822461863687394,9.423976242284436,9.825142943587446,10.475349501429026,10.087318469050278,10.90290111760742,10.513852884530476,10.818996698392082,10.770684358065541,10.650885866822641,10.883762845205156,10.14810043335372,10.699794709233137,11.537992529275048,10.102841054631428,10.680186760768892,10.114230112881096,11.091862138775793,10.420303489991602,9.679481799069578,10.677239478987733,10.365453817759635,10.557148209627435,10.802399280740234,10.323264958421968,10.288908593256405,10.161439083838932,10.177090337973006,11.157283901350919,10.069214894474923,10.583925715313537,10.494742159507574,10.955048923130837,10.6404085923757,10.864758047484553,9.688895266472201,10.404384960040687,10.592064530275632,10.541739003173884,10.632145533939273,11.060539735959653,10.957596230546079,10.572116987946668,10.76440571821509,10.758601816684305,10.077172534421809,10.606942725133354,10.507558295304317,10.203790999821633,10.724253400134673,10.936427017027397,10.573331689362517,9.968753165136128,10.838256917505735,10.679246221442515,10.95126541332693,10.71886061230427,10.000875931762772,10.318883025312578,9.905510259164325,11.335191964344228,10.606093560611306,9.85990954335389,9.921796504357639,10.43118547512946,10.802051407173092,10.599054761699016,9.988030034666934,9.754601417763771,10.521123835891503,10.54577389169959,10.269922747639011,9.964243507864513,10.444692913019407,10.56305278481646,10.440459839799136,10.798049516496876,10.705613861137582,10.14200759217965,10.476914968127213,10.363506033922048,10.739966146141954,10.65077245152595
EMP3,12.177083555244497,12.099000870892501,12.486438426992672,12.140692459028683,12.132370588183456,12.103700687993072,12.114213992090775,12.210960036526842,12.18152055685967,12.017641078333023,12.336032808319603,12.506334857647968,11.787539200104066,12.182529149700935,11.955854165900705,12.049722342140148,11.963517206216872,11.914663777115802,12.307064987869168,12.168758476701557,12.171573796973398,12.350532081958583,11.977234874357677,12.060656419133416,11.760042445167112,11.925608678995282,11.999884100721617,12.011027598896517,12.133797141051925,12.153774783597994,11.832302929821395,12.348002143302178,12.146633999646046,12.114028251582335,12.017718388482944,12.205669344546914,12.302228416937393,12.109395776123677,12.208768288400337,12.192965668612386,12.064690848347539,12.09970587522646,12.148414805543766,12.036840258414612,12.22623380179105,11.797273202215148,12.179565289649073,12.157899115321305,12.289438483339424,11.95599966419367,12.209680657486878,12.1272661951201,12.437185908874142,12.230155449306759,12.064823754110305,12.224263651550114,12.22084081085362,12.116506947326382,12.05249404625795,12.105537477464138,12.163134798611857,12.139840406016733,12.262244100194035,12.165890212950194,12.135022495998486,12.130549134570975,11.998282819447661,11.74298256197947,12.175137859133121,12.176985729874023,11.866462911406812,11.937878013219322,11.953677479524176,12.07234676784127,11.986376126116493,12.273456182179867,12.150800530845828,11.872234502539065,12.117595183899361,12.166843838910804,12.296329835184805,12.104447760616758,11.90525391439893,12.250481704339904,12.381292593754921,12.293268019042513,12.042122580620234,12.003459268490442,12.229070508970564,12.274813080330256,12.253509191828385,12.108697040610368,12.094668897891324,11.904029262662549,11.955519325368329,12.226711990516689,12.125675714914946,12.228762574578674,12.069195276134563,11.817466933098675
ENO1,12.108632720183406,12.475705468347709,12.189138992352888,11.981678512113989,12.312631822828992,12.309254162832625,12.025748494738407,12.16770900773777,12.149087310309813,12.116777257058905,12.370562718352614,12.221060302446183,12.299717795059196,12.326389261886712,12.101931037291209,12.28534178740167,12.07588054793925,12.20504468007845,12.097980317449279,12.244290717292714,12.032423196527242,11.803769333837206,12.250412152988982,12.118397007951192,12.165743396992903,12.184498755314154,12.18972364080862,11.855977943605174,12.415263386997196,12.369699247329546,11.480186798215518,12.026743011465019,12.132017968991631,12.373665365202099,11.93127307512016,12.22482197375203,12.218634672950696,12.206303599527741,11.901253160077715,11.896580388382793,12.288692934605818,12.238679458195627,12.275058773495992,12.255161204300903,12.307777231120182,11.889602902889008,12.41013603889182,11.941936248489462,11.972398104809407,12.115695805138978,12.191999991646814,12.071689307719708,12.384151177952532,11.971958376902636,12.118089670394106,11.72573808954695,11.939730013608287,11.904102299198815,12.004554691753485,12.21197031052256,12.150532196770778,12.115668530893231,12.300869881390875,12.124017921443643,12.187570316902558,12.363281510610756,12.104159621306714,12.19524971154889,11.823141104558546,12.328469446446068,12.259723229389301,12.048405881898198,12.003093298138554,12.122342507709067,12.360299167446424,12.202307180187653,12.197160747654172,11.906725953670849,12.09929914985922,12.366295983188426,12.19319393994421,12.197721793718177,12.204051833408297,11.970141202406602,12.158844059787778,12.310538316226019,12.512435277319826,12.137653818001255,12.203173712688757,12.073188340248329,12.267099051736558,12.19859022452026,12.219887268284234,12.352764455130314,12.10871824056967,12.110033270159086,12.193563583405325,12.108265199219641,12.134624452564296,12.144384142971402
ENY2,10.599938730522434,10.739106958604083,10.707691241596656,10.578885044896017,10.802732300859644,10.757828085415474,10.586239734685696,10.771388914773944,10.697199503374682,10.529601754211255,10.70927771014366,10.725789255760008,10.557057545402657,10.721787296095819,10.53250537919497,10.697896149093392,10.682823389509311,10.671252436915328,10.499712870047997,10.641229537830498,10.72007403246531,10.540448767616303,10.794726459128839,10.506737835820365,10.589320440289352,10.751597790947292,10.713259012525052,10.649612405547268,10.638751525573124,10.781957766980597,10.61110659690407,10.60323098681459,10.726412526826538,10.792309237146748,10.595400745983262,10.627741975032697,10.602364482854066,10.632559470153394,10.609143917233261,10.627491141035204,10.762553075558639,10.587966769755136,10.693236755409231,10.629478205731271,10.70571450633597,10.569054880241634,10.762160559301012,10.628500221161838,10.64547218484762,10.597791544221561,10.734046081935544,10.744659291107489,10.774240181129557,10.589805706016792,10.736618386988336,10.72443786235859,10.711596772741714,10.732989383457346,10.594501206610403,10.721135170166791,10.751646717749544,10.698075863674655,10.689586893233875,10.810340752929703,10.683580186715679,10.669731211652222,10.793542430328142,10.539861187989464,10.563259356563789,10.664580436577664,10.702413056782548,10.498509230834541,10.651334254088793,10.734289789074158,10.596110443015997,10.725829192428908,10.659419680178013,10.49137091516792,10.777677819107685,10.624776816741203,10.69630942030692,10.686088363525368,10.723573620751633,10.663901481695014,10.688090729492648,10.765393801565535,10.714107467473394,10.490485334323347,10.711658284677172,10.581361378841795,10.629636351928681,10.764741576497194,10.644736920647834,10.65038402109009,10.70171720331434,10.61733540352318,10.65225298816293,10.620409572339192,10.701863382039514,10.65369845544913
EPCAM,9.78576831104913,10.21069515962313,8.997975484975823,10.098671126391919,10.058534646400146,10.040147158997186,9.782970711480411,9.917908704439727,9.951068845408628,9.70469797347588,9.884199352874516,9.680567143424177,10.393325668791865,9.86682006896103,9.957584397267883,10.219782720476138,10.059539723887749,10.36666140006438,9.16171752096976,9.805860166416052,9.771053632189783,9.071429469807361,10.395057253976432,10.112904052766943,10.314701251562264,9.991329166388722,10.050767042789543,10.079890911979565,10.023742045298157,10.41623489137723,10.617321891765176,9.239754188720267,10.109121330692236,10.09179317264036,10.21346599538792,9.815815751285156,9.660110048068905,10.213569192042721,9.599462487445246,9.717433683769999,10.407319990347213,10.025318646107058,10.031518530202618,9.84909063266173,9.79182656285463,10.28818447214928,9.896081790708282,9.814971457926195,9.722390962415282,10.271991140871977,10.084114250652735,10.0985879353799,9.599640902008483,9.418366569010583,9.843028331370586,9.40057084709282,9.769275694011972,10.17506119936352,10.027957150533696,10.094370633895718,9.9723058829343,10.201147146378235,9.86136119519553,9.699108115315864,9.996150493678039,9.985288118954577,10.038355353745574,10.307449878560252,9.678335808224787,9.60577395336936,10.256267562967524,10.299161114006044,10.169596606928788,10.059607060153313,9.942128126556428,9.781317391116978,9.474341833828866,10.497622381305515,10.026433348035154,9.83889444127453,9.669149467700294,9.842464676394167,10.131237936725089,9.761647926337787,9.760619650480988,9.52674095002153,10.319087619628982,9.868935369116214,9.616721925557993,9.385439775740037,10.04963936392029,10.014325847045365,9.90035607598077,10.273261070256511,10.029654585610047,9.731230373842111,9.895722346473734,9.898406961889107,9.956526353806428,10.107603799439103
ERGIC3,10.515373914005606,10.320503180932285,10.023201727145304,10.827165607908155,10.219966514328108,10.441405345733402,10.567491867308362,10.414590109921214,10.551226122924177,10.461781051572064,10.123122054662867,10.165618359305562,10.677582587910049,10.028867652333568,10.435825147028252,10.440766514649868,10.647936307489053,10.538178987415474,9.985873465378857,10.03626814033167,10.578722669935669,10.65068097500274,10.679568092422532,10.477497525834156,10.578554295326972,10.58292415637775,10.530854098096398,10.777338257496895,10.014157533785308,10.259318123788633,11.156449292269265,10.630113708780204,10.524798468398615,10.05221907201945,10.964824392863601,10.34142961245383,10.128193190322746,10.633011867987445,10.604684853939883,10.64059568723068,10.22141154643632,10.32874534393581,10.384374763077487,10.335065935163676,10.260744247913163,10.990480547479972,10.000793686577003,10.63789730989089,10.602940271252724,10.77929107868425,10.512343128785545,10.823941870773936,10.140734158709364,10.414741716476689,10.552155072258666,10.857128760524862,10.626596986716175,10.891303783032559,10.726414280988054,10.415246583330859,10.660046555280966,10.525691426567864,10.103004881289289,10.656250620960948,10.478534816158124,10.344806775647207,10.531867527862154,10.639291592869021,10.610490836770731,10.203721317789283,10.475810892694973,10.58020132030016,10.796143303880497,10.427799485658172,10.165216193266696,10.316019718246485,10.372040116278122,11.003073405021372,10.555242348099716,9.998333909019305,10.225670640035881,10.444950057678003,10.55356498072791,10.840811874513978,10.290833647312324,9.966314767075493,10.1400456593459,10.477548858124283,10.43183406502057,10.281373166680346,10.485895274776626,10.466554149457384,10.57545995315282,10.338610533971714,10.62616294659846,10.378841144764241,10.520517187465922,10.511549051415418,10.570837901032027,10.434833953372749
ERH,11.072111496305535,11.095540493922126,11.043948604820738,11.237869063240236,11.065558579473674,11.041880534956897,11.188461074383307,11.0218947465202,11.053880075575686,11.040413913501038,11.01040320211122,10.952900648175321,11.101309764069965,11.02015831302269,11.158541464670545,11.234784685758683,11.132693147044384,11.12883126674557,10.972084606817816,10.906160219218538,11.048183617323009,11.118300215528075,11.072601521106632,11.18636211412038,11.169247514605,11.2007843616216,11.117821985782033,11.196206114779708,11.10749133161608,11.06244751278894,11.43967377850533,10.945295206258784,11.138618050232507,10.95816596332739,11.094102566337066,11.1551057967852,10.946967415950617,11.134749542681584,11.139236399949825,11.128017682390592,11.071170307923047,11.098344775598942,10.968544115706568,11.106313617273635,11.040477135900069,11.327584360569109,10.982451963446055,11.140372610645867,11.095375329454484,11.229905988571323,11.080612984777565,11.253118332121021,11.026668327196012,11.032260289470713,11.048192515103967,11.067963139976497,11.206271299600159,11.160836843731833,11.18810491776824,11.14712736209611,11.094361926669805,11.133416786506402,11.052959033382209,11.117944659360331,11.15741212046122,11.151139676604249,11.055302279201111,11.172379876419784,11.178784531226173,10.995949772359065,11.131978498046099,11.224307876642586,11.190643222744368,11.16974434016617,11.006117689777467,11.111925609918135,11.089426778083897,11.257985011332199,11.149583410048656,11.080235070123253,11.065613305233013,11.048973275840241,10.990997108512879,11.167165024737097,11.00741669992851,10.961922117753975,10.954081486489484,11.17995952127478,11.112777073564487,11.067784773428214,11.022280416354802,11.106082747332126,11.09560157690852,11.124984647350002,11.113767146071517,11.152565139089388,11.133313963821449,11.158528374974182,11.188232578434553,11.117064069734019
ERO1A,7.671325327426492,7.901547158937929,7.633850646965077,7.64286735239806,7.878282675871762,8.026707088814202,7.5098418615010365,8.175844571252812,7.772529881532987,7.82585442854083,8.07997089814874,8.110472817450502,7.908166575838825,7.811566879480247,7.784817941709013,8.014935189370188,8.223308338492865,7.98550709045838,7.713071923283953,7.9278580635011195,7.887234813833345,7.472597837747172,7.905096932476094,7.887411641847517,7.79004705523088,7.524789136096131,8.012105097495017,7.687468068955002,8.008983462719428,7.855441296742119,7.567410553731893,7.812899338904659,7.738239967813328,8.01032937372006,7.966082747391142,8.057899094974603,8.059991324623768,7.819584717802236,7.744116548981695,7.545648652594066,8.014400934448147,8.191200836051573,7.973781500736381,8.022698041419268,7.6556876311867965,7.704338433748679,7.821274101180449,7.641810296672105,7.912795049136962,7.861266471570548,8.09123268070345,7.635388883515847,7.762263694657214,7.755577292778643,7.999818299151572,7.584922563063463,7.729377385066805,7.7633491590303025,7.974827835496305,7.983844798715534,7.625762970506045,7.988520585078366,8.130259442512266,8.061269275516073,7.973561225714511,7.808410504834141,7.407313011890971,8.116449754994743,7.661415419213284,7.861770525606693,7.789614303224774,8.07577113532041,7.658809577257526,7.618604459584184,7.945406109262988,7.768323028604744,7.762374198135728,7.998430159001243,7.485106983583343,7.881843415805202,7.991351376908961,7.837240482054414,8.204177308109351,7.9651250532665046,7.614504650318162,8.098267823236226,8.266410828977456,7.763058559687748,7.489029465384226,7.575268077880026,7.863493329913031,8.182986581061815,7.924645307529577,8.099966471601741,7.666993317866262,7.878114353119844,7.482208622832242,7.848353215740786,8.138392177618163,7.781108367597395
ERP29,11.054463772134035,11.007025233940341,10.85073786379062,10.973622180636506,10.967830860600904,11.11125938972595,11.049871482675304,11.017959373332525,10.996934329000469,11.087867547956,10.963967458949469,10.96223807747236,11.162535276355385,10.987361728254909,11.090244506245996,11.035888274218753,11.123434834197337,10.977126743519676,10.886458657597656,10.979009090377088,10.936339800295057,10.93971848202212,11.111914528324762,11.119242878384428,11.0691513692443,11.11652828299759,11.016401922418735,11.100072493850943,10.952236798059134,11.039735485416259,11.05625585838756,10.919451350952565,11.017199997229051,10.814805429571072,11.076652817135752,10.938427434079914,10.922657316060981,10.890940467344507,10.910141110015967,10.920182297638174,10.987736115403077,10.994772747564566,10.974717868066557,10.977472270015886,11.048099855583354,11.008479955888602,10.9740291982179,10.959969485549689,11.02626946157476,11.021853622579124,10.894162567355878,11.033312592596864,10.905873663261893,10.882093039310773,11.027113955191487,11.00138701125157,10.870610573327191,11.003146755138658,10.930130716423209,10.890777186300411,10.987006080627516,10.957480735589428,11.016731485804955,11.034650834614702,10.946742628184765,11.047816525808173,11.167197986316031,11.087354369843279,10.903853458398943,11.078299607181119,11.088307551753102,11.09176468256181,11.122052289199447,11.077866511414333,11.047963171926709,10.94257395663857,11.029954508912,11.160018940638675,10.948300060008929,11.022199049454446,10.817188816837298,11.087799170105495,11.116611777261172,10.935269527003818,10.82826947899282,11.055352771949412,10.942606137022771,11.030283722887622,10.963446813083097,10.99689987874452,11.01763189269332,11.071856904467719,10.96861135923694,11.081007250178851,11.13736583099603,10.976208883151932,10.986293171031924,10.854264537329723,10.990690285337797,11.08178579315834
FABP4,7.8893146742720806,7.873004038796141,8.521396720727031,7.847044939800507,7.396947862069412,7.509597437022546,7.784959686895512,8.827838391652268,7.9647947182247085,7.301075717288863,7.962281616039475,7.830730113710208,7.864109302069431,7.8533183893492895,7.8912710453746655,8.643366095169059,7.699879732822967,7.447780511851545,9.181301797317323,8.043042489930384,8.096873512869129,8.131156633523103,7.587664046104002,7.915212084116679,9.30989431105462,7.573008655545833,7.7151268724671915,7.7755277822508315,7.927330663210503,7.91408472130784,8.009340285309055,7.893136225857783,7.905749934817349,8.63841299722224,8.09015294691354,8.013369017601596,7.551084990399465,7.768101532883212,8.172119434109772,7.844830613713886,7.343888388894989,7.609388170487261,9.269903570485996,7.861739290987575,7.673799702802501,7.876237982183745,7.819651260850028,7.553498283963314,8.87830094797974,7.519917688510402,7.663681313295443,8.09188042413731,7.873680153796359,7.850435341173442,7.90957061589023,8.119028617784316,7.6069107614229265,8.204743377084391,7.973347518767702,7.534926054364015,8.923973953205918,7.603746206083346,7.624303229241595,9.303396716478927,7.350318622954914,8.120024555285806,7.692361704519895,7.612784328412492,7.164536825416455,7.598570213778723,7.733481858914707,7.516881024337429,7.620570722524167,7.953293063481416,7.730023207823543,7.5994116789035004,7.434215257540522,7.628638008152636,7.913251102023182,7.155448201375608,7.361680424967786,7.573998465579319,7.835178350203737,7.495691165790516,8.184129261816569,7.963662829553947,7.984113139122676,7.347732873624222,7.311077004851299,8.086065402491023,8.028681305884673,7.686533477681527,7.792174172638155,8.57307782025784,7.7229383068281265,7.447763654012283,7.671225426060177,7.687136083427196,7.647251253524482,8.877851055726442
FABP5,11.662729784425148,11.363585384981388,11.290409370337683,11.453359076120469,11.897162660763899,12.08728358718992,11.283409704761846,11.754420429184993,11.36059721848123,11.38245067662173,11.964621851860649,11.603684988049665,11.823354859249244,12.068509611467446,11.624778918222551,12.237194571527416,11.856191519141673,11.924329594916191,11.509924164158683,11.058609472678611,11.007259355284074,10.909616095726335,11.608214317815372,11.139741173254,11.94334304729516,11.963529062096969,12.103604786149651,11.787756609696954,12.126256206379699,11.729571038539039,10.513676735615169,10.553240337748003,11.819333820675949,11.732821112707699,10.879212266951606,11.941872641851965,10.93446357309724,11.304726253853621,11.154755274518193,11.01546038157092,11.717309602920462,11.37541557481729,11.24160836961902,11.900638969429364,11.847793778451868,11.196554855510719,11.972159499210774,11.693347943301587,11.637920651336925,11.845050118702416,11.623871798873537,11.870588119642887,11.568212800968247,11.524010621287385,11.764062708574237,10.087250226966747,10.987681885377588,11.0221640873307,10.871519677088413,11.933751267522739,11.94894784329608,11.281373757891892,11.840819127132201,11.93941715912068,10.973226315124194,12.398586467015065,12.44222274563405,11.694906781799768,11.252116690100415,12.172149725603955,12.00241308609333,12.08603408470806,11.627023607300654,11.859739781267972,12.079118563480824,11.397637148057157,11.475345907914571,10.897216408193913,11.629975143157662,12.023869376272524,11.81122210659155,12.192430961319928,11.936295869317595,11.295488861421312,11.557109374501778,12.184745556488352,12.094994644006425,11.577576512604589,11.886232731997747,11.627634641621214,11.216399976063505,11.65434249256466,11.385058882596828,12.284136311417583,12.003246318353657,11.878026880387283,11.910585246358371,11.02621618353665,11.689259431704285,12.27186674510287
FAM177A1,10.382910656741243,10.648793695381576,10.315465923951992,10.546976332436778,10.570147060236293,10.498781088181943,10.689889590560067,10.530972700756722,10.633059408362278,10.560332643126992,10.556432960103402,10.278052662522327,10.659665318681002,10.518631579009522,10.624876313955982,10.5680198833226,10.497581740355002,10.670500332269313,10.473832431349724,10.625604974413514,10.647088081201076,10.383901029834893,10.65151965676772,10.655499713375962,10.794382601123173,10.694480733089657,10.567325580673028,10.53330078076668,10.527419531698499,10.663178061455334,10.562316274577013,10.533227455036142,10.508975858496369,10.777093987383033,10.525187257421909,10.46889043329151,10.599117979022637,10.589353804607457,10.37152593115366,10.524778657993071,10.597555326947841,10.730032022939689,10.727365250412543,10.615574190070264,10.557937788825747,10.636087887094567,10.538208724101482,10.586053821027905,10.508159657296996,10.674275039736994,10.534984922373416,10.431786093526869,10.466852319655564,10.421436510261342,10.534978407531879,10.443048647073292,10.5395301700221,10.513232485035502,10.645883338418622,10.627210199321029,10.392834564163142,10.53886780917491,10.501045873563267,10.363025279915565,10.55890816233883,10.501124695731752,10.439181629008774,10.703415586683878,10.41244151215626,10.5675047587135,10.652669365718399,10.44882309412866,10.644031601810566,10.490549022132717,10.600186203279296,10.458745253071518,10.502886786503344,10.727632482268227,10.433516256892156,10.529962291320324,10.46439680710041,10.49446226401015,10.540363917861901,10.347361593641729,10.35704923896655,10.397769608136743,10.717848722310247,10.716269109224491,10.424824958671033,10.445143337288544,10.56112839012022,10.638699005354871,10.662417257086366,10.626430329732717,10.613136126482788,10.411616273367759,10.602681886577706,10.582228042015215,10.544130673405014,10.631607325816784
