	Alveolar-Type1	Alveolar-Type2	CD4+T	CD8-CytT	Ciliated	Fibroblast	Mast	Monocyte	NK
CREM	4.974984992647926	9.013260301864909	13.839707304739175	13.114863789906975	5.6496065499629395	9.722873261931401	13.162046979555065	13.161789293416147	13.864703359494166
CRIP1	8.113235988174772	8.693497899637608	12.6689066954226	12.123982432819846	8.94278489734998	11.484510461082142	10.068111851517285	13.298075172624594	12.278734164926343
CRIP2	7.56740451454619	7.099664248016919	8.892315428169889	7.390308015839719	8.19228689570974	10.85752339546175	6.109362022159179	8.378834112781611	7.611186399618775
CRISPLD2	1.2572030451963399	4.533798171948252	6.832056427174064	5.326387778700162	2.7785467078527057	11.471263174684927	4.060255469637983	8.671265415747735	7.534799091986787
CRNDE	6.801835213514901	11.120584575054876	5.177603991826317	5.148348246522059	9.020057374455256	5.969882084354924	5.40474657878872	5.429977864548481	5.916096334297771
CRYAB	6.6117140268693495	6.634742597658552	6.764454707722461	6.67516463822676	4.877475019897461	12.380420640921905	6.41440584380806	8.140046797252126	7.987990833548201
CRYBG1	3.626846538302794	7.745249502464434	11.326219078752857	10.185662537178006	4.479950952638777	4.806618135082386	5.6435350966909725	9.423865958592186	10.224106012499492
CSDE1	7.828234438116109	10.898292032562678	11.622116629427595	11.286564230041998	7.421746665219952	11.405513366661676	10.410557350184538	11.075168916644841	12.057112778001473
CSF1	2.0967047153993086	6.508298702706093	8.186232622363349	8.050003698876319	2.7616964041405754	8.98962593696858	10.921344758016867	5.609634269680637	7.989349990632347
CSF3R	5.131292733384827	11.230864543708476	4.938325787767503	5.109679572043737	3.574208464638539	5.484041432582987	4.808624450204687	10.8267821118823	6.28267368650258
CSNK1A1	6.683575335815888	10.24821661669639	11.162607716784342	10.961693788745858	7.89105877187208	10.954741217514927	10.170417838059821	11.524604396961722	11.733747714594648
CSNK2B	7.5070022879517735	10.597093487362615	11.204570838593442	11.097601579612745	7.495476999256494	10.85849307652154	9.820912826631142	11.351380980674334	12.261557376609234
CSRNP1	4.458373079159085	8.678455070096026	11.410125992917514	10.811126114285775	4.596051310424153	9.12936210538025	10.683036793302321	11.318438416715416	12.048227669658928
CSRP1	6.588749559621317	9.171112982322727	9.001870120649325	8.909797250843837	5.923117796520966	11.13439981494845	8.149977932246697	9.501880166624618	9.759629473324283
CST3	9.464639354007401	12.931367215061913	10.527476419598878	10.34629819925884	9.27846618502254	15.088225342061627	12.31706724709028	15.588473561241814	11.882712202313142
CST6	8.532942041106065	5.895511859961185	2.8222282882715923	4.646102735672194	8.044423628727944	4.7655589855576475	6.177291757889018	7.484052230916879	5.077610164247256
CST7	4.277057778278968	7.612238733103672	11.931949667473091	13.629135280566747	5.74674217842102	7.696933596429041	10.803049885912351	9.591998441518417	15.20127382395798
CSTA	5.398792080187043	6.882396302957881	8.379912455281577	7.9393215629970655	3.448345168706713	10.667037897090596	6.262715963387934	13.206915833350557	8.950446892544333
CSTB	9.798488212575668	13.877298130895216	12.488614546091323	12.133245079441481	10.388302458588702	12.488390584159532	11.651499009810884	13.638502775111226	12.851400308935629
CTHRC1	2.535310965251966	2.0750978403964964	4.057717470952568	4.171750378243252	4.186794011015224	11.856686575225838	4.656327035583563	5.230812347991685	5.958588743208669
CTNNA1	7.981204835950593	10.522626645418162	8.360401458473643	8.280665602642934	8.275207490685311	10.144681437919045	8.315404876302269	10.3068705570096	9.031399607640612
CTNNB1	6.742268928883294	10.431194198975021	9.956006687076531	10.046838344778063	7.1934069831942535	10.294382500755885	9.290045810789232	11.460042380518056	11.085763889994002
CTNNBL1	5.207146016844623	7.68759683889714	9.44339167737958	9.328745601947967	5.30711463201242	8.743948612125537	9.748654035668482	9.500285802139661	10.511375033272403
CTSA	6.100678526530872	9.650328996319596	10.725527050207361	9.985824650169253	5.759089078308807	10.726435484033791	7.78557709854843	11.347249297927847	10.800938878037796
CTSB	7.121785979831814	10.478345544329958	10.910958440037902	9.877883590263139	7.475631060826839	11.450380808052072	10.307001755872614	13.855624295275652	10.924046425100796
CTSC	6.5911821782582525	10.33641528665677	11.459714904159927	12.284733892824772	5.065522983056159	12.258583699435338	9.71237309329605	12.533380108935306	13.6383928089856
CTSD	8.398571413177796	11.539973490439417	11.702987326890584	11.76009425590934	9.527484630038435	11.680368974410051	12.29598641262632	13.76928495248611	13.60567153280815
CTSG	0.0	0.6751846196279905	0.0	6.00799853960284	0.0	3.957812102371483	10.385177227381378	1.3401991711959949	3.5391564531529194
CTSH	9.080734933284242	14.04707976469759	10.122822172259879	9.09574090764252	9.036966052754094	10.066068599607357	8.280398126298754	11.810070460191092	9.47812304208587
CTSK	3.469452581843009	4.8772132502800805	5.586000266692878	4.947418268711859	1.2586674980672683	11.455970073085338	4.362035822635434	5.698042771054671	5.401392056821075
CTSL	5.630507781074821	8.562185173281923	9.446658002561641	7.94192968480733	6.625199755833623	11.61266741802159	9.361337846144734	11.679424457907267	9.333400923076395
CTSS	5.9060139882836316	9.479589508544903	10.837314369142865	10.67098909268657	9.04133663081558	8.841798996557694	9.121890650235617	14.195363209756357	11.748253156336801
CTSW	3.1684762893859326	7.223206477043267	11.12595970547068	13.280553450722316	3.0391484857165336	7.57300741299029	9.551240679615375	8.722252541725931	15.21133683880494
CTSZ	7.309891208280123	8.946745186442598	8.579382469746582	7.6661872824177815	6.441844539745015	9.113939728826047	8.18723328724361	12.29608062387731	8.98184238089924
CUTA	7.721626599033208	11.480923762830551	12.202069323709956	11.812197084262493	8.09512322762681	11.775925779219222	10.533093449741667	11.304582624922865	12.770181124543361
CXCL1	3.9272566728539107	8.960797396704248	7.953618534959355	6.8074805083471075	6.343321826582178	9.974819004001857	6.439212143626943	11.413166171568683	8.283059081996216
CXCL12	0.5780281395509869	3.8753801216625097	4.8395580049912	4.9450226132887165	1.0252441547082396	11.499483673352222	4.5031036215776785	5.074033323487028	6.388355223991744
CXCL14	4.961630273207845	4.336345665236854	5.9530486788000205	3.8157802401326517	2.8648968900392324	11.870042928794998	5.412473988548854	6.598565896544374	6.492949608654467
CXCL16	7.636142795945757	9.657653937664964	7.3848455569757805	6.787645332006178	6.053284579826258	8.812676080442468	9.551415963718952	11.122781866645832	7.454667293302444
CXCL17	8.3754093569756	13.987596042461815	6.96750544303465	7.133075201963399	9.132640329313851	6.243245211806377	7.416131222257147	7.1391540961393245	8.400324446838567
CXCL2	7.644558899632421	12.177548664629219	9.126473210166074	8.777892196384661	6.062716321040517	11.723160734798583	8.820033728060105	15.644654410449158	10.72240787490179
CXCL3	5.269700089070479	9.382574747161103	8.726105566813386	8.16647604697451	5.954531884107499	10.40393637344494	8.43353933258953	15.410151134228274	10.140768560358069
CXCL8	5.857238413081143	9.109894888682284	9.373935129834914	9.194840065490727	6.894523860030466	10.503677883985688	9.626808159509375	16.1155846406635	10.730029449250717
CXCR4	5.328430074695911	9.066553415937722	16.202313448303702	15.446484767326465	6.166992751533434	9.674762629143931	10.173751080336057	12.56569491372358	15.577238859895326
CXCR6	0.0	1.801343483087676	11.156186944063696	9.540909614461274	0.0	4.666934248272166	2.8736530562264417	3.667357173266632	8.597774210026392
CYB5A	10.439404140439102	14.842145141597442	9.768418247415571	10.056361883384666	10.279207312904338	11.248279839191037	9.321442613957064	9.102968544022147	10.879995783029358
CYB5B	5.749809694229006	9.875676715769941	10.28437636161571	10.203127482610162	6.351237852572562	9.424145078735096	9.062397793949406	8.608215634853947	11.943439241802817
CYB5R3	7.683899231332889	10.555458523100308	9.357053352954681	9.458611467539809	7.02675779572577	11.602610166699167	9.201439299840668	9.668629565643585	10.406277404141868
CYBA	7.684638179028522	10.24077308970437	13.666981108029482	13.908702688069685	9.207601043305266	12.275519277237503	12.454282326686076	15.249639401141565	15.32928185901734
CYBB	3.4731052687389092	5.609046144495566	6.635228663547796	5.3842666438700055	1.6334811051182585	7.151408817399841	5.709655785478745	12.387294276308982	7.321762175417107
CYBRD1	7.60522347716241	9.962839973327549	4.893497153719655	5.529235474531966	4.5332925371623105	11.138471805030358	4.6891231186333995	8.675584635522439	7.54279996478702
CYCS	7.686012939934546	11.835202009351418	12.692137219140967	12.208317131050547	7.673762821461644	11.426720767176878	11.207341391620037	12.696754908595244	13.435694088645239
CYLD	4.708364885195007	7.50989722253226	11.090302339950423	10.326591837358926	3.494460029871538	7.9082764198443005	9.746368196778656	9.95055385584035	11.044040233140906
CYP1B1	4.1180352325980945	8.974656156465564	5.014017255640779	4.549313812490322	1.0618908484116594	11.385208295324027	4.632095198066704	10.76733781671612	6.430700423014307
CYP4B1	8.48227852863566	8.52117542001353	3.3309567353748637	1.8413298997791663	8.838072372451167	6.330434955410059	0.0	3.6424088448411385	3.8081490101462063
CYRIB	5.975076689372002	9.259695016149381	11.11956225790603	11.687751575070129	5.22215036317557	7.336819656487855	8.754464884242747	11.177104365646	13.29373860893651
CYSTM1	8.786613219370242	11.581363017228332	9.261851869426472	8.823825326492521	10.084979348992784	10.627959881701015	9.9473921484493	10.519190796209562	8.940891029474942
CYTH1	4.300060669362127	7.96060484101049	10.764819685946327	10.617140135666622	5.929365605034191	6.97919166991619	8.244072983222615	10.633987208520942	12.000913722705333
CYTIP	4.189994035948062	6.7119387974678	13.794133656210578	13.155828432683036	2.544105002708378	7.762343101199618	7.84284618068873	11.605931007251707	13.796589947183167
CYTOR	6.055395894123347	6.52930748056738	11.617019113275484	11.425726317196494	4.607974129952492	10.114683256615352	9.048676496232444	11.59883125218757	12.001617440374035
DAB2	3.8516780415857927	9.191425555786015	6.588895766752206	6.498259964138232	2.4712759186874624	10.979823864281103	7.6184655273976025	9.450997371034509	9.624550935334137
DAD1	7.540243604580899	11.956149860735795	12.132139492866383	11.731891879372343	8.98915842638521	12.630501942080379	10.866374455002342	11.528027685946137	12.832692262805253
DAP	6.037739776279786	10.614052568905386	8.944182023958362	9.210134439590965	5.440756670376452	10.171159655379885	8.035791041548132	9.510109813211962	9.981132595623956
DAZAP2	7.176880631865231	10.797122035361422	11.69691776977924	11.594178087351002	8.345759301179312	10.221548938880737	10.833651894465381	11.95120795134772	12.705261666456257
DBI	9.337440383036858	14.879877224291779	11.9948079556322	12.026241238709536	9.355957781796892	12.319705873745994	11.407499235549066	12.894037538533727	13.603353032232953
DCN	3.7272052449844666	8.183000604886221	9.255096877804762	9.134436511464845	6.124664779713846	16.636105718875676	8.72145804010544	9.936185097238871	10.454889927014856
DCXR	7.334429369538473	11.834924171521461	10.829079799862924	10.344162063998244	6.755651260419469	10.47632062206851	9.685824718416518	10.059841949336535	11.66952545893616
DDAH2	6.129283016944966	7.833583163833454	9.150362292684434	9.556357658287247	6.3076381743515775	11.134429593235321	10.489212553148194	10.377735554144193	11.066067522953498
DDIT3	5.0927011653802134	9.651549371004947	10.968178037063995	10.761622118886706	5.74916861345072	10.310442601766733	10.498176356948077	9.79560680031588	12.019970567196612
DDIT4	5.676373682359566	9.528163002776479	14.018065658967458	13.14090771764646	7.983103226754962	13.257885451295135	12.957750255985378	12.16253011538672	14.409101506194895
DDT	8.100412407888703	12.044207964167718	11.213147244614872	10.794320739571377	7.7952852505200125	10.797346448999935	9.90944895928188	11.453621283598116	11.570705883395302
DDX17	7.868351989728887	11.113623086711222	11.2105495922314	11.10924353420284	8.951936549266913	10.739636333055214	9.984234072586363	11.12246643471217	11.9168387282903
DDX18	6.935121605997804	10.61952122334099	11.451610579999487	11.40838175753163	7.553708232036296	10.856571502680296	10.747913929546991	10.694006181997088	12.310377444137114
DDX21	7.259100426918812	10.854780743885579	11.620854325125432	11.143913316582147	6.208748222349118	10.490286621519267	10.500359407070535	11.297982352103103	11.852519600107309
DDX24	6.725758685741965	10.60915222999341	12.528851847102	12.072014798248297	7.7087100768280425	10.854422886284793	10.723645758066466	10.479831686906465	12.5095761005591
DDX3X	6.536898836352	9.922203008091742	12.187840725033997	11.757727098893119	7.43347135628577	10.135438162201877	10.995181970626271	11.810835167598423	12.937935596746447
DDX46	6.55583256317086	10.380700448185753	10.90622018779523	10.856606282165936	7.225547376353663	9.935934586238671	9.209492844243623	9.980051784832114	12.021113822845058
DDX5	9.138438846137879	12.064016519776885	14.377862578799114	14.286513723507145	9.805147230664451	12.825846233945233	12.58482559787014	13.434437323728208	15.236319356614931
DDX6	6.214788381831336	8.704496202167185	10.682622629314988	10.63338053058802	6.491794746150265	8.88783838931526	10.035151822708233	9.754513521834946	11.537892018729078
DEDD2	4.896290645383242	7.941308530026088	11.512584433958214	11.238838676854353	6.437555760908691	7.807884306880279	9.424011721069622	10.317447663140264	12.012974346508917
DEK	7.328420559788584	10.709692994189146	11.44310351004517	11.23630270205821	7.763924407611125	10.504572030326106	9.25202790420963	11.099907157262814	12.131563441319926
DENND2D	4.840763021438017	8.289286527935845	10.228598061509857	11.079583715713786	5.722705825267251	6.043655751480637	7.983155056263565	7.141167288704242	12.404021902855352
DEPP1	3.6027521259235056	7.588736369525663	7.142053638295432	7.5628670751581195	5.869668852179947	13.20099987818539	6.977268587994349	7.753690503924658	8.003246915782496
DHCR24	9.45917973980359	13.00903691192953	7.385192524111751	7.092915987167156	8.203169924998786	8.421830214525707	7.4965937693308	7.524025112264151	8.328268402509355
DHRS7	6.327680359041187	11.18270967569017	11.454901541922606	11.633383073701223	5.862567685018203	10.577976910262544	10.037539129619617	10.205479511571673	12.958152384515978
DHRS9	0.0	2.4610768476859044	4.32027381828886	0.0	4.740774704238774	3.2869000682547935	10.479911090735609	6.483006028888422	5.50893081443133
DHX36	5.905151749823297	9.461938580981343	11.040668841058128	10.742202809147779	5.762195767031746	9.65520826758844	9.749101125983305	9.481271994916195	11.688752541886513
DKK3	4.900949335020287	3.6121875761892746	5.842721787994038	6.750716498100536	0.9357507468196434	11.438437163773981	5.766413461874742	5.652625537632361	6.76632668522964
DLC1	7.891716396128048	10.620315604813305	5.4175672211545685	4.699194579063763	2.9824976129298486	9.614122525619582	8.455830637142228	6.635306889106589	6.329218337332639
DMBT1	5.926997807135281	12.31986909520288	5.067473255182968	6.934156254629338	4.593286834114898	5.48326238550448	4.736446202603132	3.8306842958207254	6.616133728970013
DMKN	8.258100998947098	11.594968540478048	7.1007925698597605	7.492921337020366	9.57402004378984	7.354343457142799	6.5923957401144255	5.694812373397737	8.248340046255784
DNAAF1	3.873109393048656	2.908790431489927	4.023175673584264	4.087242855917738	9.936240554287197	4.35630497730935	2.6352187653176466	10.248567567366516	4.95220914253676
DNAAF4	3.005322496947798	7.102600187267751	2.7623824108044026	1.8442328180643164	8.737154169133708	6.12241254233452	2.5560887201611777	6.122764975476788	4.090442322326942
DNAH12	0.5081326389525872	2.5796419973345923	0.0	3.888878429786204	9.269641935566169	0.0	0.0	2.4841792583829285	3.798904366548521
DNAH5	4.281371770956444	7.829880820434944	2.9278560728688614	0.6203572125155004	9.242936252501206	2.4582407727288165	0.0	1.7194252934546113	0.0
DNAJA1	7.743782674945829	10.898546142235414	14.162950878272428	13.507425249110309	9.32839881439922	11.821845198335396	12.97645285619204	13.25947185027957	14.045692524
DNAJA4	4.050071349689682	6.326368452190573	10.036542895217789	9.331971183505905	8.35752086318171	8.105638429633004	10.482748674957765	11.397223894129999	9.994110421286654
DNAJB1	8.065250945726012	10.69823740791526	15.426258201748258	15.00702827460699	8.762902544257313	12.50845309110187	14.460000182544665	14.637035417494685	15.094315255412683
DNAJB4	4.453175664094593	6.795484026950396	10.343958166769461	9.989235248179439	6.045501378108085	9.61512529518416	10.268115503043383	10.112866908663182	10.673407666661047
DNAJB6	6.961499772556097	9.656525687512099	12.74753593830033	12.461027127303169	8.250569874881192	10.639588342509342	11.49139637098743	12.79525638123924	13.329196912361063
DNAJB9	5.590819359376633	9.9996010340253	11.312106333639495	10.765405123407405	5.963989841504949	10.400135701782292	9.602099507176787	10.065539596622045	11.951629681852934
DNAJC15	6.812174224338211	10.649678503746564	10.200004641671992	9.909541455240982	7.08245564801216	10.614860546350794	9.080141553897315	10.736587287964428	11.163540872330685
DNAJC19	5.766355310967426	10.384155280149734	10.100403734422779	9.970776810726406	6.4428468154589025	9.863256297456141	9.828767069145863	8.565717496964458	10.837060598092666
DNAJC3	5.388337932824597	10.253429385502688	9.585955064010562	9.749910143999386	6.633759208903917	10.926987447864933	8.911214688755047	9.608916461530937	11.293645106682387
DNAJC7	6.1492275338190785	9.468355026991476	10.622268299011644	10.488162393932987	6.832041738559923	9.579559383613713	10.699828957797505	10.702911163118241	11.56988863807615
DNAJC8	6.147847099345901	10.372766265847865	11.055841778159964	11.12577229140541	6.727951812424049	10.830671351844911	10.286720618709284	10.510635614997136	12.41363030883441
DNALI1	4.540322425978002	7.79211188923839	3.4277281799356856	3.7938431977341183	9.233990368206662	7.327342904763135	5.133673252532234	4.3019669260427476	5.288253346461809
DNPH1	6.089550691642545	10.157957614374256	9.134648611618738	8.366407461888667	9.259310861085277	9.923566973718232	7.688680150727539	9.309025535003602	9.234948524834921
DNTTIP2	5.451757319935485	8.136026259471185	10.594216911025963	10.5390563257033	6.19326937338386	8.878571017082386	10.069561875715781	10.847916128399344	11.772061193306515
DOK2	3.3291141218452625	6.2600130436193036	11.48968742911156	11.861059758252642	4.0716289976180295	7.503316849855311	8.5275913224065	10.857956431791692	13.262029787520675
DPCD	5.352740272347448	8.171697075044335	4.293962656366587	5.083603821888353	9.200719783121617	9.22390709978459	0.8658146676054645	7.307986368705879	6.574322104854075
DPM2	5.933998633042999	10.66824440244965	9.077226706557163	9.192087493259054	5.807080706653967	9.522716084979757	8.02602002979904	8.477522600262013	10.432640442906859
DPM3	6.867446663346379	10.900141354447543	9.999002871566168	9.560412954110939	7.98146042433085	10.127691310306503	8.63418512955922	9.865166441686988	10.486063400682482
DPP7	5.953572419324284	10.056396703952343	10.965482152686203	10.688009752469398	7.88796708936313	10.200943343825626	9.782659733594857	10.451804246698662	11.59073393162152
DPT	2.2419014281767837	3.9512648493566673	5.336675790397729	4.030590337587314	4.280668339785435	12.038067795012964	4.041164290815489	6.6625850688212935	6.609339734663958
DPY30	7.071950222048604	10.76853097664255	10.534040099298537	10.522621545626944	9.217206331753657	10.126872347355528	9.228655776982848	9.966692607997835	11.128729920774669
DPYSL2	7.756728234830018	10.502214524674462	7.820823052172602	7.4265312931511325	5.078324956272523	10.916306448932755	7.014393569418488	10.42998454076205	8.784866639567397
DRAM1	6.780140514659598	11.683551107388672	5.971809629053146	7.008177767419999	3.129827445023195	9.066479418985079	7.613749985461867	9.733053923009825	8.032489738595954
DRAP1	6.776454351931141	9.811953678476076	11.635517298801641	11.542247262407848	6.641207279667882	11.260887375432151	10.878512164106041	11.331583298565466	12.80233165440532
DRC3	2.296386805361217	5.066054737627507	3.4943576198040196	3.770243605275601	8.702837765133195	4.8854520034157725	4.877440859521946	3.1252714847391236	5.988854982894515
DST	8.1758185791319	5.72733582686712	6.190925330168922	4.513441475826856	4.42102632507924	11.700978764005743	7.642133449349132	7.190739490720237	6.817140999584925
DSTN	10.260731747686487	13.23825096706864	11.205876620346805	11.438574756374997	10.730039981810194	13.07043662529335	9.949887976588377	10.420525140321905	12.625344014237589
DUSP1	9.342362822556218	12.13392061447816	15.075280330674145	14.172926161758907	9.36369630686229	13.795482972516547	13.633924404993616	14.69582291083426	15.02188004070021
DUSP2	4.737781874488042	8.32265160533695	13.395403462287714	14.457620004426845	5.377252530643336	9.101893228877099	10.990424881704614	13.433015370109638	15.35048143160776
DUSP23	6.490578473409414	10.65143465434627	9.309127154372081	9.586355306284787	6.599787158639538	9.706492322823197	8.834602608924406	10.111326234271848	10.744944389439627
DUSP4	1.1698998662697553	4.763759564084873	12.274762218946574	11.308709327436333	4.91631621929513	6.846390638758679	9.328815824411107	9.71053887331816	10.042839926196574
DUSP6	5.663533910854669	10.898978675747566	9.412864071548803	9.247554832368916	4.363054703438032	8.572671315460482	11.352502156371651	10.52358753622464	10.771705527441346
DYDC2	0.0	1.602403002596119	0.0	0.0	9.328713293979838	2.3381456902721878	3.5728588744330825	3.271741193776429	2.1563365839601256
DYNC1I2	7.329848888579478	9.865611417507374	9.956000731790269	9.732126374850091	7.088156441079582	10.8564794535974	9.042589622511706	10.250147981269974	11.202330783061592
DYNC2H1	2.3832619133628095	6.759617390408172	6.162915417786023	5.8426618564735495	8.721455715959873	7.905865858170987	3.976353461672139	3.2661771075415187	5.225715523233434
DYNLL1	9.391028511931554	12.48991793647456	13.202850040422641	12.75369346607384	12.085002793139484	13.374304860448074	12.413731209176774	12.805829161922485	13.942372464727155
DYNLRB1	8.466947465868316	11.342538634356446	11.201685560082597	10.822391896990542	9.108199029620211	11.340609555500999	10.225265529258419	11.162426829192855	11.88729918460318
DYNLRB2	1.3174297487194477	4.594813895046301	3.0088199511465117	2.3182418047784052	10.261294679657688	5.251490363765374	0.0	3.2916557133423536	5.078705891626384
DYNLT1	7.669332965451069	11.642738795613944	11.121550612009434	10.761421001732131	10.265352618540222	11.082864355554438	9.77651840719635	11.2477700660104	11.773115051680508
DZIP3	4.27056542042628	5.728103501896526	7.597057647033401	8.011024704715268	8.444381411313731	7.716492036126445	4.307613003490176	5.1132316637744815	8.495982705742897
EBP	6.6727747147461205	11.325720886944909	9.975855847650335	10.530352295988713	6.179946102130175	9.439771471558393	8.448705655545657	8.8028735858212	11.822143774628435
EBPL	6.7516833008930845	10.800403362416644	9.662569831007724	8.58746220754302	6.574898495024249	10.078729237830746	8.497117611701814	8.926924001268716	9.675248968616474
ECH1	7.398811144369452	11.4385018292526	11.266116679610905	11.095661141043063	7.96817855557308	10.731727934683606	10.272162728707912	10.421226455643156	12.21378818298935
ECHDC1	6.428709794387071	10.850658020232903	9.466836315229964	9.446567174092257	6.221477230599135	9.858578563740434	7.743397759127326	9.545245026102487	10.92722336587931
ECHS1	7.263994098675357	10.56596676961136	9.676401942277186	9.815785625129239	6.585870736948936	10.807110077865893	8.70044769455797	9.611905457979578	10.751373837811162
ECRG4	0.0	2.8644570932508904	5.3383925367900815	3.2106017615954325	9.113993704301905	7.8195412907416735	1.758882441694262	4.131945669482404	3.922195088620892
EDF1	9.247881242054694	12.700307407228403	12.701488910186326	12.43577806841508	9.282245994712085	12.626310837182286	11.777568152913688	12.511297218914214	13.390418611142733
EEF1A1	12.59036660573824	16.66064275331834	17.675497988228965	17.032671473860496	12.703880436513128	16.533376580194883	15.561085842708925	16.18928696064306	17.527439435387837
EEF1B2	9.189847533121542	13.604828862203984	14.458847454808296	13.700055800939895	9.364591034888068	13.083226002414612	12.18979522295914	12.982593820084352	14.294839333366799
EEF1D	9.5799609515043	13.366614548961717	14.775731923298451	14.303180261206741	8.813471780103558	13.466078246277666	12.20816819773067	13.990679083072257	14.836415520618
EEF2	9.219995412466304	13.20433622869673	14.155868189130349	13.35840711426258	9.08937738448099	13.466988885231608	11.801766752533968	12.772587991925342	14.004956463914976
EFCAB1	0.0	2.7650856376353286	0.0	0.0	9.351853335165591	3.087124260402287	0.0	3.279237340183263	3.678734152994574
EFCAB14	6.479173250715172	9.589432244703735	9.215310062476979	9.271236801188463	5.882749902647555	8.939773421491473	9.810204488009369	8.610838194221474	10.219824845804645
EFEMP1	7.859860311106177	9.671125446991486	6.631487465538228	6.663694717945085	7.2416161748065315	13.229915923619966	6.907881386803789	7.221291495572198	7.957731813189294
EFEMP2	4.937174969122977	6.275780798169633	5.759956419253134	4.953979331352313	3.2442737834008324	11.216140162854197	5.443879915527964	5.277408595373391	7.1754694111605914
EFHC1	2.702856448736845	6.766893263170253	5.414713239673009	5.969369021813011	9.195167200945379	8.502997639836822	4.892893404342781	5.077564834449655	8.470542843772431
EFHD2	5.054067369996573	7.038263319191001	9.387892820613127	10.663998494814736	6.213644928400141	7.587809463373446	9.245795590970868	11.922328879612358	12.61133385054563
EFNA1	7.546289095325908	10.727222926653853	6.313207933373825	6.236576039714478	6.384572585376478	7.270873596934852	5.042410143083387	5.446591518254335	6.874256591644127
EGR1	7.06384922952464	10.7623756433296	10.938230942785097	10.192120173965808	6.930058815724782	12.661210258821923	12.607814598821795	12.094577526563793	11.480931182564388
EGR2	2.9274192048367365	4.958302143216809	9.565201492335838	10.105627011569613	2.840796953828555	8.0454355440779	7.236221848479637	7.4282127548231935	11.94908734069921
EGR3	1.286246340582054	4.3799754239424775	7.753266766197927	7.73603811657541	0.37532114028141284	7.471814519176146	10.032742241303309	8.815916209944996	8.368434434087401
EHD1	6.654811146041895	7.160940048490167	10.464952771832086	10.127277049777653	4.6470992406240255	8.643543343504811	9.45144295490558	12.072316296534332	11.42525063248563
EI24	6.939125237538885	10.696140868531684	9.087246951244326	8.64921701042041	6.173907549401606	10.303744223789682	7.650729955845151	8.022619263957457	9.663876956172121
EID1	7.672502707954629	11.219869122493037	11.629278016560797	11.72309698017187	8.568846128021876	12.856886063128437	10.408491623512356	10.929856891948717	12.615887671484103
EIF1	10.574898022109384	14.614647851980799	15.803709290974325	15.401916800608598	10.585417122227627	14.70674788493023	13.93942274246731	15.86127135168525	16.294481935940734
EIF1AX	7.427877239232934	11.191139430588679	11.567559707511288	11.433887092479896	7.624161444426695	11.222586210086082	10.800816360283203	10.971357169853091	12.413650933692034
EIF1B	6.607552545653153	10.316237741043917	11.196003840344837	11.018846255772067	7.271366004567697	11.12917416665038	10.085499679585636	11.76868479688711	11.899640146764787
EIF2S2	8.356437003971315	12.115038901878965	11.47592819178146	11.151096284606702	7.8399054350357575	11.511030779825315	10.19450423757785	10.942373967681673	12.097460683645215
EIF3A	7.236684135872489	10.660104313397259	10.95786759887357	10.801637879319543	7.441738674199072	10.141756810144978	9.292813376841643	10.937500501058533	11.832617703506424
EIF3D	5.809566989337614	10.135552825358385	11.601904004096442	11.249066982248298	7.437424677583838	10.69593945707529	10.25557001011635	10.510580927089448	11.935502105723522
EIF3E	7.845787591793564	11.741444570521345	13.072359745421032	12.299749786038353	8.03098653508676	12.28995794594042	11.13488081308003	11.671310314352537	12.762125786005578
EIF3F	6.909905681052199	11.015920185990625	12.601514301964155	12.140699999054082	8.029916629308289	11.693575206616396	10.373809683404527	11.582099914203761	12.817785259839006
EIF3G	7.076642035741126	10.77328965135805	11.92998190522145	11.761594446164857	7.569181940280263	11.149138354113827	9.695521743062335	11.403892182593877	13.216752223012328
EIF3H	7.646561230143685	11.315011401170782	12.626728185202929	11.96358386808634	7.127564878017675	11.547076810416616	10.279338497700309	11.762193155389264	12.455248352875106
EIF3I	7.226482615782809	11.077280123493802	11.436847217790936	11.000406053052622	7.29547802471766	11.76559400106029	9.998054079042207	10.887263271079757	12.288230906368321
EIF3K	7.952738335589118	11.777975948371013	12.865335044434783	12.528882704318757	8.846125543577024	12.021649650766316	11.12648701985995	12.685607539545483	13.415880116744466
EIF3L	7.102567645178843	11.442840264837924	12.1764097341884	11.67698665798958	7.888790424863496	11.538708043927404	9.973317337213915	11.284940320674812	12.326011168514604
EIF3M	6.7923298596127255	10.402134845573537	11.50925913378727	11.08496858979509	6.258308045173588	10.922308026929995	9.514704666235906	11.188317650419007	11.838049367187388
EIF4A1	7.757594622520147	11.24862911429478	12.057234989125595	11.727585346321023	7.174234221290087	11.853674472102176	10.687654046855185	11.213674135680378	12.631495259487272
EIF4A2	7.821965457140255	11.34331509684581	13.680435019062203	13.327194873102915	8.757495519773022	12.483645681350303	11.570819139670055	11.519285167437898	14.214507111267682
EIF4A3	5.547479288596951	9.011887361039298	11.66244407729878	10.816536510449206	5.85495213815666	10.52079377716366	11.699926793968617	12.961874879486036	11.934582622610678
EIF4B	7.022226532973587	10.754497637966427	11.61771989188345	11.287031613145151	7.186052518117654	10.565933935471392	10.142922524015226	10.81995376312482	11.676697458695662
EIF4E	6.124820668404365	9.763602621971692	10.133358407755006	10.091432477128107	5.7750598415143655	9.69396690481175	8.864701336265679	11.12987111732133	11.241380808987989
