,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
Csrnp3,0.9114552647164592,0.0,1.4762297690506598,1.00259281819043,1.01054130882896,0.5061167166024401,1.06523858929124,3.11857475215277,0.0,0.0
Csrp1,1782.2470913819602,1507.8483935678305,1732.34378263486,1309.32715188763,1389.19149145729,2366.24877564464,2325.85620766335,2316.50487224202,1763.60350705381,2784.15508807583
Csrp2,84.29553678491646,57.33336506735501,83.48195473370751,49.2962386957914,85.8573976097208,125.3138932300935,228.4321440412056,163.09887449113805,208.94418754719536,175.76888208690548
Csrp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cst11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cst12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cst13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cst3,1716.47360666327,1747.77121651897,1865.24437622944,2211.98340377688,2165.53887166792,2356.41348642395,2956.8293408127,2802.30415874782,2165.44809284957,2773.30090748618
Cst5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cst6,6.029876288477019,0.0,6.38152011248729,0.0,2.26583114280248,4.4652244141095,0.0,2.3284245887705297,4.36893048042433,2.3110269616851
Cst7,5.152611695024571,7.04817802180956,9.6399564367772,2.80695410759709,8.598562996259732,11.418626364286098,7.46510411866721,8.759638106592389,12.6098324600527,12.9107279258646
Cst8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cst9l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Csta,0.0,0.0,0.0,4.08960110432747,0.0,0.0,0.0,0.0,0.0,0.0
Cstb,402.58925142821096,393.216556006483,437.973289588436,519.843982592741,509.796843620773,1263.42028020381,1475.46308456216,1501.48304380394,854.2087932721831,1477.8502561675698
Cstf1,83.1066043387786,77.56303813722892,86.22671770615808,78.4473913397379,99.3079934985433,102.265186930761,150.219648092687,148.636556572022,90.4209783032263,124.495679526349
Cstf2,3.2315936981204905,12.0705242586765,8.65079252417445,3.3310188244240804,16.389029385829698,15.2591962311687,20.6792165997944,11.0654830498557,16.1557010681662,19.8775338332727
Cstf2t,94.8449470978262,108.839016838184,142.071414903945,145.20619183693998,132.664291392218,150.470154567978,189.520114864036,224.622835737327,120.115053014303,200.703804145299
Cstf3,12.4176541208109,12.0486841870045,9.4659254736424,16.734740412334205,24.704810694312865,23.3598741748689,27.79452593150489,49.204888711103806,19.567551074695498,40.6466092861872
Cstl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ct45a9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctag2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctbp1,148.7785049965068,146.3940056599298,137.64601938011765,128.31654592226533,205.63652617725697,212.61003695630703,236.66548540312127,298.54532430892215,207.8240393567796,256.891827491684
Ctbp2,3.96718085384435,6.109982854624175,2.616230136308865,2.787180879183575,11.997967190770598,15.884451722948675,12.473726612286564,12.6480715756323,6.668013895759031,14.746598464187526
Ctbs,533.814786036226,690.917797084146,834.1770776464259,864.489220202858,860.0404178049561,1022.62526992346,1176.6058520180302,1426.1815889327802,760.119924891866,1307.9095431648
Ctc1,79.6259589880529,56.4403022038242,72.3562259670471,68.0044340184719,74.1032312247331,88.54068168512491,94.4643637748876,105.420145791499,105.596776142521,115.541544627674
Ctcf,56.11024308041311,86.560654875233,92.0197485312866,104.763858294057,107.588809885828,138.735382807615,141.906213784165,209.63183390291,83.2156479833337,170.845941266332
Ctcfl,0.0,0.0,0.0,0.0,0.0,1.33073404631781,0.0,0.0,0.0,0.0
Ctdnep1,260.444549529502,207.7298653024,215.08782797899,184.42006364664505,275.464725673026,297.91583411240003,370.455779891714,419.698906620922,347.770981713848,347.121215032202
Ctdp1,49.21160609623771,44.16809017813729,46.9154450943999,49.263669347547705,65.7628862150453,71.25527038521041,76.1401749351059,108.374863505683,76.87707252864399,89.4449554035707
Ctdsp1,6.404704340584015,10.74041356627365,3.1815060935692947,10.196687637436144,23.04290186822596,5.72545977316425,7.6325662809204,19.01845198278,8.584051429390746,4.371018946792705
Ctdsp2,442.927465413003,412.915073919932,430.42627208882,502.969625844872,633.347510236661,556.8840268317759,813.829289309402,687.306667107778,520.3945011341871,724.795362258924
Ctdspl,23.4280507263812,19.6161274750437,29.244579881296897,23.656368716837395,26.325440418954106,41.24048159861729,65.1497934483146,51.430921547682296,32.9548758283254,45.53992754098579
Ctdspl2,6.992648824419479,11.646304719622496,13.47731439210158,20.30160033964773,25.1752526621869,25.07571655733545,32.52186933889675,35.706665309104146,10.395493708811578,28.371755056734106
Ctf1,47.3874074764097,71.8380664932778,37.8033221408218,28.032687338073803,49.4267869555635,156.307984902414,185.996073201948,207.97909455516603,113.40204987127,119.727295220757
Ctf2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cth,3198.0184526863645,7054.63093992305,3895.7749780952295,4936.1511001341,4875.48972863187,7945.90213067235,11966.43665201945,14553.5383882573,5249.7583130177,9407.9173605819
Cthrc1,0.0,2.64759755077161,0.0,2.66056604034642,0.0,0.0,0.0,0.0,0.0,5.364230757562639
Ctif,31.871326944586823,43.02309584934704,39.76644837174933,53.0351530938848,54.66573812400941,30.939278244906628,36.68083595803009,39.06346700285448,24.335348248673107,35.17570051119078
Ctla2a,51.3305147961709,61.7442836616138,62.6086851560734,48.5540694505521,105.391321155492,101.855379166468,78.04582559790049,95.5349748867358,40.181184859303606,50.732491710356
Ctla4,0.0,0.0,0.0,0.389480114546772,0.0,0.0,0.0,0.0,0.0,0.0
Ctnna1,162.8340348362085,173.37667502440152,227.289205997552,207.5662020606495,244.5644958142665,463.69103273184095,679.188943040505,651.07605919664,487.2647448611235,588.2457882290614
Ctnna2,0.8716245083244071,3.84882246255606,0.0,0.0,0.0,1.93226133347312,5.072825220366361,10.880558089451,0.943380312518989,3.91522894775978
Ctnnal1,23.0487268636234,45.5946777882022,26.957376740577,25.4507349986905,49.7838165320788,77.3344254837961,96.49713619655572,123.040363877021,49.0019844059647,74.2706616947096
Ctnnb1,371.375769756425,523.453160260938,496.988651627249,547.189558800815,782.863211444762,1054.08576134055,1255.82767385697,1378.23704436044,718.9861069586391,1126.98813829937
Ctnnbip1,38.049164801118,25.6721497301191,36.10383032720871,29.4559262104599,40.95245812112329,62.26402296463501,79.3982758621096,83.2766736191088,52.7037940433274,58.6271176853186
Ctnnbl1,146.834789096038,136.425648587928,141.72063011679398,104.472143273371,143.36255032718398,175.11871488089298,161.769636454021,170.103889986464,144.696819763355,173.47463983118598
Ctnnd1,181.7237616758395,171.138245921524,220.55808685991,197.34699142674,222.428667993562,369.1600082688935,423.0092658886245,462.4846962131785,315.6954707567425,431.815136692226
Ctnnd2,0.0,0.284812149255133,0.0,0.0,0.582977718823278,0.288501946636772,0.0,0.0,0.0,0.0
Ctns,16.83064556154443,18.12284533982004,17.51471478801695,22.553540577462453,27.8682446142664,22.603363894498447,30.39426547677805,30.7848591774814,20.654094277033,32.57728939300565
Ctps1,44.415832957850704,68.47827081077651,53.667500146241295,55.960096211882494,61.0985313723182,100.621281860397,91.6801141229144,148.262817400039,80.1480050399747,99.671361111943
Ctps2,57.618772013318605,65.7912709607522,98.4603434319378,83.71558182790992,77.81255742023959,224.340177194508,260.420464306643,268.572198577397,159.561353841221,262.865018415865
Ctr9,162.317285484599,138.153205596622,172.46195533185002,186.662893138419,221.958539957726,323.796039391997,408.32022427991205,447.818110149816,267.373683634488,313.494297977276
Ctrb1,0.0,0.0,3.900002577225,0.0,0.0,0.0,0.0,0.0,2.0074153320732298,0.0
Ctrc,0.8922964833059001,2.951114783014195,0.0,0.0,2.84084801898795,2.0090244124406498,4.16772453570352,0.0,0.979604927653775,2.077858890825525
Ctrl,0.0,2.3884839208002497,0.0,0.0,2.46299230950049,0.0,0.0,0.0,0.0,0.0
Cts7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cts8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsa,1396.2701041704,1283.3482156023,1438.07992835633,1398.80705766656,1510.15908972055,1891.02039054333,2005.07463472322,1729.06503622411,1345.37644618061,1849.74794648263
Ctsb,4828.93593852714,3343.7238641898903,4659.04065253542,3803.4306087052,3581.07212801017,5776.068045542161,6369.812006839499,6451.34107979308,5896.75196480214,6396.156050566729
Ctsc,2150.55638061975,2521.3995039470497,3549.02836929995,3827.33891778937,3549.6204261781104,4485.40200764924,4571.57972217589,4914.04943931623,2478.2423564714,4610.71708169094
Ctsd,2018.25147628357,1507.59388281423,2170.84339997697,1673.02012412669,1907.9953414262,3129.80139775914,3604.07229551738,3202.5381740771995,3613.48417630021,3646.38106228077
Ctse,5.948176341378349,4.03044210802055,6.09918955363405,2.180235186479045,2.7534327543683155,5.973279594604074,4.14338832506981,6.00492822618133,9.0474922010687,5.47497586556955
Ctsf,421.565299082912,403.904455891062,537.273340730381,487.649549820704,500.134394562115,739.945516922446,910.269846965486,808.493479841468,784.972115253827,811.910758914198
Ctsg,0.0,0.0,0.0,0.0,0.0,0.0,5.01741040305452,0.0,0.0,0.0
Ctsh,2371.4978176825016,1821.0943974010283,2339.630220887646,2167.7368003527176,2623.225828201885,1518.09608380462,1262.6508766781956,3147.956210088675,1239.1005520624149,1329.7928387511424
Ctsj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsk,7.44231117676195,20.44721402381069,15.0207561625965,26.54357954033789,36.4423682974877,9.34459067747081,20.693577183540302,18.0905838476219,6.0484639614183,19.923170126104
Ctsl,3509.2390316141496,3560.61248884264,3600.10214996621,4448.38740641435,4925.42284650288,14323.9909481105,18090.412129165,17228.3471283662,10179.5616796504,18851.5281870612
Ctsll3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsql2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctsr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctss,559.587061235827,293.41099333548,564.94226250333,402.314731129821,575.5243088246759,509.84394468453104,392.968832238428,608.818087714654,398.698072010459,616.301116566002
Ctsw,4.5942557730803495,3.0297725927517902,2.9756477727077,1.01141261366859,3.1124051555750203,0.0,6.52789907134437,9.62837038379703,2.00451909843317,1.06143283438409
Ctsz,799.203701811635,465.341059810374,640.213681202861,475.573641025644,497.410080485134,836.202205265707,939.8483904952,1073.28984770422,1014.86523800154,905.986864377621
Cttn,0.0,6.4012851644002,0.0,0.0,0.0,0.0,6.65851199969985,11.546293444082847,9.5952925570866,0.0
Cttnbp2,4.74066037750162,7.68990706006462,5.923527383519349,4.80927587765839,6.751173644607099,11.151248529210902,8.026594545129441,11.6016087655476,2.25247791782711,13.1358113279848
Cttnbp2nl,11.9507025939906,17.403611832146098,20.329331062445,20.7158169569068,18.1961762040885,43.1313688101355,49.07036659978311,45.2811633798225,26.6113431497648,51.809089487677205
Ctu1,30.193664239366,24.1771375844174,29.100945832844896,31.2868723943867,34.4751042930792,41.4232415845065,52.69541223393129,66.2181843409278,60.63816169174029,39.158584626485
Ctu2,50.85364622388151,36.09462406771,46.4119918816772,38.8356703081339,39.50486418218021,63.7985197054635,73.06579830174,64.9130725848489,56.9411357211764,71.86031284462742
Ctxn1,1.29685691322203,4.29282703053232,4.14740648508968,1.4140767821287,1.47893975682948,1.45285326367261,1.52844839583171,3.03449546352641,0.0,3.00442700180359
Ctxn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ctxn3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cubn,0.3114177380454875,0.0568858899935105,0.279657888955424,0.171546733524065,0.1737347287273735,0.2883077019327579,0.061227434542328,0.1182648444383999,0.0,0.0
Cuedc1,14.4961442949485,16.0877239228556,7.441265096335111,6.839289295359389,21.989612492940896,12.3953251569505,13.0556781712289,12.086885614303,6.76843293292336,5.60899180485597
Cuedc2,90.4258341012829,61.63472681624621,65.3986262879941,59.029556185671,74.5623420229896,87.8822042788115,87.230516642257,117.53696352261002,71.4436405940343,103.019177875739
Cul1,51.167934027419,82.22975188681434,78.83351675087249,114.91547141398124,113.404442362588,141.36161976706,154.33382936585232,221.238032809419,71.6319608645405,160.476402262589
Cul2,30.2727942585405,50.74552186394395,56.7274938675551,86.49023471817355,69.85925507460121,66.03020925017414,77.5771210984983,128.69616653140417,34.98976741436965,85.93335159749245
Cul3,18.329101127331,23.4454270314772,17.7343066168746,26.400397634186,38.6790333769356,27.86162266348,14.2483624423352,25.1872441183985,9.02317794000429,25.866964826942603
Cul4a,0.0,10.8436847069042,5.3387898722142895,18.660382446935,0.0,11.8628761426601,28.2037905711169,11.8108862103338,4.6635110683013705,4.7183484817406605
Cul4b,29.6702243211413,46.524353964396894,49.4031612161858,63.108751528709895,71.20636114498001,104.295214051823,109.519762230592,150.153282072179,41.6031596453552,110.855831895332
Cul5,12.1544084623956,24.156545217272,19.8813388870383,34.308319820475305,32.308949534137604,34.1622167246417,45.7577746357085,76.4775891634069,10.4108209677382,37.1321408337052
Cul7,19.8751847734062,23.6947267838273,22.0164257030109,19.8748899629467,27.3753713137514,39.539832794092895,49.2378827491932,49.0522940100148,31.194258652726603,45.4738921364796
Cul9,20.09756169967415,20.203901156206,17.50646464502255,15.303092498205052,27.7005575197155,24.877362363802145,35.5265785455187,31.766778283899303,18.96459211171235,25.974173334451145
Cuta,150.70598220398423,107.3298710311218,100.13745634056136,45.2978990845196,113.38916038788136,81.04511241531024,89.750241222373,128.45606367890474,140.00957476544926,156.41479342020006
Cutc,106.780942950995,121.432538991758,107.199421896962,127.73307024159,152.950567876476,200.87085219907505,181.013142596459,290.648948790605,114.211042773426,150.311476817281
Cux1,26.8939893362853,29.927944051508103,45.9392179079223,32.683206897125395,40.7509137523777,35.874593053171,37.8166477585872,42.38317650961511,40.239369867713,37.68621296058871
Cux2,12.350898523441698,2.58863040574838,1.75783883250895,3.5793080474515,4.52566796064257,16.3639994061302,97.97680419680609,48.581818304419,33.259153917604,28.0394560739044
Cuzd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cwc15,273.790203998454,218.892626850938,280.579834592709,270.823309851591,293.227367655131,389.648696842409,419.498541058582,457.745870416373,300.574847795388,473.603459644111
Cwc22,10.5751971322757,24.195653938989,18.68620372386,28.5613273951165,37.8996289739196,31.9356625242934,38.2445739587812,65.7744523907533,22.312876840598395,51.7795235075106
Cwc25,29.3506653515695,31.799721024604,32.546192999569804,29.2241127761394,40.3744559289486,37.861594972294,65.32682333449199,63.9137136913655,44.714712527946304,58.6649310178475
Cwc27,8.601948945710259,17.329331473163702,10.370291718783095,21.64999645855515,24.29844047853195,21.430125882253947,22.9944618237156,32.7601040280354,13.86605481862495,26.1034573022707
Cwf19l1,43.5136069233438,43.3727991188989,32.7667447309963,49.2784793016624,53.8778930954287,59.95457483684871,70.1739342502675,71.1697233167715,55.82624847950751,79.5168690204396
Cwf19l2,6.41031941424807,6.851575437113535,8.08052883787938,18.87872658169283,12.809457817424256,22.0656217120237,14.8295281882153,27.37251540380575,3.35938695783957,19.270349040104207
Cwh43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cx3cl1,2.45444999498979,2.24263879504046,1.76686066188232,5.401685452071621,5.08731014733684,7.377243894335161,3.43328325269926,6.236434871581019,6.23074227635315,11.3725047586881
Cx3cr1,7.36852735801373,3.45849015904884,6.79016255644069,3.46850722741477,4.728657601414691,7.0722190075632,0.0,9.78990486541099,10.2965661777353,9.67483749464166
Cxadr,176.504413142044,210.129180137285,294.174991141362,258.831057900574,268.62046229412204,1048.41747021184,1273.62294452164,1517.4538758183498,998.0129005407448,1359.80205398504
Cxadrl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cxcl1,1.79811166289432,7.638090625017541,0.0,9.69204244441745,3.853758626221021,391.265565478033,834.094448409763,287.700649028004,112.39448598403798,359.33827413631
Cxcl10,26.1136441657648,15.5443748137885,11.1169767138258,34.0247856450132,22.9375450914412,210.239322834845,339.813761353168,366.573439711112,226.822551028763,219.252043022438
Cxcl11,66.31485785659291,61.5711043703,87.9823732308632,83.12854628153059,92.0716586197265,143.910316668722,173.46383051011298,203.88303966525,95.6384618509209,202.341236029656
Cxcl12,584.524553813549,585.669422235713,618.83448023267,519.9920821338881,798.4742106206501,135.456544344153,173.05452388049,242.354110496826,121.809035121546,251.969643503617
Cxcl13,2.49491854371339,4.07019040936889,1.34221984178004,14.9915757245409,6.823887412629241,2.75208324705815,0.0,1.38674480191752,0.0,2.70680085026016
Cxcl14,23.7792241864268,27.8377139371322,21.857282640504,9.272126619084151,13.3130995791859,14.179899813903,10.8797438065034,10.725001785436302,29.3286069065784,52.0171830610032
Cxcl16,63.1714420747425,36.2780366331245,45.2603095628938,34.6867381087399,49.64231018489329,573.460153594983,647.3742394732129,550.298861601898,373.303895454394,478.838066920206
Cxcl17,0.0,0.0,0.0,0.0,0.0,2.20158161558851,0.0,0.0,0.0,2.24538765643478
Cxcl2,0.0,0.0,0.0,0.0,0.0,24.340366809408497,13.3430098176066,13.2121572966708,0.0,8.09425999989629
Cxcl3,0.0,0.0,0.0,0.0,0.0,0.777136639877955,1.61786912344241,0.79500829161522,0.0,3.1099025750679
Cxcl6,0.0,0.0,0.0,0.0,0.0,0.978689800880466,0.0,0.0,0.0,3.87104973433376
Cxcl9,123.075949252757,39.1604437878782,72.30641141543059,114.797625026405,83.9030877443367,250.13370077494,229.49491721699692,342.252728999997,168.615902222001,380.38731395787903
Cxcr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cxcr2,0.0,0.0,0.0,1.2707693678911,0.0,0.6416570289751999,2.6888963356721605,2.6454191738401,0.0,1.95513885353101
Cxcr3,3.0905352941254645,1.44013411635401,3.790385468176675,1.454901139464855,1.98177595713374,0.99682132997077,1.057584410151825,2.073300706119385,1.93537829984981,4.083373081855759
Cxcr4,2.46403563856106,4.456265838608785,3.94945951808054,5.3916505101272,5.917796623945451,9.0780383823876,8.5953012549026,5.59176743938525,7.520260474469099,9.1428125352652
Cxcr5,18.521126642056306,11.604679619028198,18.7382141310263,15.9198677559865,15.1798816382762,18.4842410519129,19.6500894199226,12.4222819920287,18.0133583416825,30.087699472156302
Cxcr6,4.38614788701437,3.2016832097149504,3.1478906820376498,0.0,4.89390431860934,0.0,0.0,5.00454548389067,0.0,6.55716854487927
Cxxc1,130.348895301162,119.851875600023,102.238519943257,116.642559656977,153.71952367353,190.634872574884,210.513824648722,248.458462000805,165.407070600518,201.771998959836
Cxxc4,0.0,0.766939857221515,0.252059121630356,0.773472102799891,1.2883652396949,0.0,1.08772124087002,0.0,1.78052200230102,0.258157689981278
Cxxc5,102.905979364854,135.2648377694035,145.9515857686186,122.9576130881195,171.30902325150748,154.609327106106,223.07753585448,235.475282649124,151.2254836012225,207.972812565295
Cyb561,14.033419705541164,21.33101346759985,20.232663227267697,17.622202381530652,25.5022099187081,60.62697109023415,60.0072828054854,75.6050019923707,47.73503405087556,64.3221903463056
Cyb561a3,45.382425994916495,36.6093703368725,47.9777623661776,29.428713775511103,54.0004450553813,108.77250591817,119.445373016785,147.48294695354,97.4675147494977,125.335268484669
Cyb561d1,8.77267094598848,6.15255683975341,7.77561233622771,14.1235161644138,15.3241363716104,21.434988070001303,26.548112442097896,23.9939036690208,26.043518646557605,24.5887666748105
Cyb561d2,83.38952776648225,72.84089065796,54.7238823341613,57.8632837089658,86.63532120123399,119.19441414498412,122.45554692340409,143.0852345962573,94.3665542719607,148.71776438828417
Cyb5a,13746.0430492043,11150.3207496121,12813.0656791059,12014.2420287481,12354.4591260921,14945.6737820317,13647.0507409972,15302.816431668602,11164.8880680472,21583.0704861129
Cyb5b,571.4509052682724,663.7470336410565,544.5627341830154,548.2290281765545,558.59640028657,547.2163647205005,618.981685807144,739.4157613680865,463.63888165207095,670.4134737138711
Cyb5d1,16.8272252438448,42.274074706713904,23.0778520848226,28.8936613962708,78.16323727703191,53.916721018454,70.6186444576968,91.00152354060629,31.488481279142604,49.0181033991531
Cyb5d2,26.676252036586103,29.178859999403,28.6505821334445,26.1975309283624,21.6170640118786,26.652947133047,44.42155651001921,37.0639315111355,44.9397292718769,28.23737838419689
Cyb5r1,52.1805919282744,50.9544180079465,62.457735771704,43.8094416468643,62.753510000572994,72.5711568519651,79.9246026536853,103.230030120796,77.6790255220652,58.4705028688474
Cyb5r2,0.0,0.0,0.55302935716529,0.7156014654580849,0.0,0.570873044803105,1.794251163736585,0.58431532431697,2.229519571388185,0.0
Cyb5r3,3906.21267163182,3032.00014375848,3866.338869419,3190.29154836354,2382.39795882399,2948.68267035625,3753.3649001454,2952.99385513737,3044.04208863937,2929.29872863442
Cyb5r4,57.0927058913758,89.09374670217841,106.585924951827,135.58052035021498,152.718957110982,298.734017086295,281.190811227351,342.609399444214,145.262366329992,294.34804824866103
Cyb5rl,8.9449436570336,6.189951278360351,8.65185280871135,6.96278925170555,9.06920043125215,30.043130302938103,44.03916547741705,45.2826544884881,25.868741251331,31.746831937172104
Cyba,559.689045480215,297.82516225245496,271.570251819436,322.21553928378,421.687635191556,489.1373378337,478.57486333123103,480.930411296072,469.584290678293,551.4957558596051
Cybb,121.788271546817,80.83089162650309,136.599455803442,132.399015885359,171.97686331592,177.05942585898998,159.891255304053,236.33826350719,81.2164006809645,212.50705269829
Cybc1,91.2430586754455,82.275691528692,75.0905178454617,89.4875047230226,103.846538596012,131.455406948815,152.95451749178002,153.132393499556,123.59725871892,153.545627241058
Cybrd1,9.91685788306164,11.859798497532,21.6654777951614,22.4739912707694,17.361342064908303,8.822509474257222,5.60750202554868,5.05947600311911,10.6675118773204,17.3813729086973
Cyc1,2620.09246707073,2410.40526102508,2776.1093374302504,2222.88451125031,2768.74144291433,3350.62347557602,3161.8940017686,3713.3051337967895,3120.66188450332,3435.0633258908897
Cycs,1015.6125738772188,1257.757339667463,1425.154313260315,1848.051481257355,1708.80607306401,1980.24906268949,2018.810958974845,2804.566253051115,847.7690177735035,2161.45623998861
Cyct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyfip1,52.7350460618374,72.87594171873769,69.48273566839123,84.93302166919686,104.5770288334752,144.46364698869357,167.51030080144696,200.8137470852145,90.73756267364593,167.65545371230806
Cyfip2,15.45692216663835,14.510693553123982,35.415166109665954,16.6787523962782,41.515877281620654,36.9347867178263,29.2345373656968,25.74805214896005,35.34308622382325,22.4264608372842
Cygb,53.773109357233,32.1824727367435,56.68313758544821,42.70066898815671,45.92252353693271,27.6634566445038,13.9036604438498,23.0850695016214,48.2588347180222,61.53329792527661
Cyhr1,19.6856478993472,46.8722643139987,40.4181092863407,13.8548375823702,20.1754525514059,54.3866717992278,65.642504236836,71.9940659074342,60.9002220232395,54.9949016558428
Cylc1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cylc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyld,7.8354788848341,11.826723842664302,10.4954052941403,16.278934979398652,17.1307323279903,28.2749450428868,34.951213419723054,37.57334095728021,17.06986955599345,30.01211524630445
Cym,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp11a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp11b2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp17a1,127.653772494001,80.9537957648321,53.3386864623343,41.8207660286682,75.76178749357821,312.892149353054,327.98889438299096,367.940064853247,208.13470651577305,234.176751760926
Cyp19a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp1a1,4.26726839870579,2.0718395787480803,4.0845548253800805,11.4851194159355,3.16811920754766,715.30438646946,313.671716311277,113.497185959749,163.70274015285298,664.882874195663
Cyp1a2,7719.972805224399,4968.90775448051,4038.79649577848,4696.12716645232,4711.176230692629,9700.44589473827,4672.7644672323295,3912.42094101444,7496.65030190409,16597.272292680602
Cyp1b1,0.0,0.0,0.0,0.337080488759657,0.0,0.6582588810213951,4.39682203546256,4.78441111886664,1.91378129169489,5.995570532135191
Cyp20a1,125.249670576008,106.981121888561,112.650162758981,110.487163920693,125.724557134119,189.154545825887,217.619818196574,285.69283341673696,196.85286768725,223.392213908298
Cyp21a1,0.0,1.115206693830945,0.0,0.0,0.7656150863040949,0.0,0.8069760276389051,0.7901295489767199,1.846457418709695,0.3910985027161704
Cyp24a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp26a1,22.2237112184303,34.8213782954767,35.3275012822431,32.886963569375,34.6953305797412,210.900568228191,284.580628820141,234.713436064514,41.9037279522184,78.78704199518751
Cyp26b1,12.82367772137,22.8649613339708,23.095632240903303,19.5487400874705,7.7283552319062,98.4109835137156,197.180592505094,120.389076469078,40.1915223524084,37.6401947149035
Cyp26c1,0.0,0.0,0.0,0.0,1.2099651555028998,1.15871822061943,0.0,0.0,2.24377836958992,0.0
Cyp27a1,2326.1065438822,1707.17495839847,1617.35791969687,1357.79743898605,1381.4640720982502,1292.12679448799,1228.16388682385,1148.2121074574,1190.96142833485,1680.97213309844
Cyp27b1,0.0,0.90972863113666,0.0,0.3061940898471434,0.62827870430986,0.0,1.32118570176817,0.0,0.302097778560796,0.9552075018141152
Cyp2a3,693.4628981075459,866.5903690140331,902.900179045903,886.6421617903619,764.2955766368781,355.164300995572,301.811481754731,278.947428872995,163.28286220626302,343.157803439252
Cyp2ab1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2b1,6.932389954819749,0.0,2.81075784253325,0.0,1.53570814659196,280.916982312082,132.80538279025498,162.538169532604,108.347069979612,391.227517902352
Cyp2b12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2b15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2b2,1929.9828997093705,1269.999617269425,1351.672648585245,646.9821330982036,868.715911920395,1090.669062266468,2069.470605499185,1663.17727331771,3012.631469401685,3867.87029511969
Cyp2b21,0.624611290033729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cyp2b3,5311.287992915715,5024.4016832858,5623.557742893625,4631.554249005455,5907.88363935031,2405.947573448385,3622.36832705553,3469.824714025855,2689.14063394028,2927.3006413044395
Cyp2c11,12411.8644546225,27009.636914592906,28457.0416462321,27832.6932270866,27782.999780989303,5511.24853462171,2523.4113870575898,4642.40173635126,3606.9532345257694,9156.0122741838
Cyp2c12,73.1316823420817,169.743490504256,374.251155095638,2610.20848816307,2391.51475846018,2617.67426440274,4556.95036636846,5262.02982591676,1873.3106895706,3352.78785189609
Cyp2c13,3329.3470908017803,5562.542705900161,6306.483662879345,7901.258037822575,7052.8957644489,3506.366250880776,2437.91967676889,3130.471641662912,966.616268918335,3291.893702559285
