,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
CCDC74A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234417241165621,0.0,0.0
CCDC77,2.795177310559643,3.6050788775346176,1.5704669939328162,3.169392319816704,2.6521752904945424,3.891926644286823,3.6394103245709095,3.5689524518674025,3.102879222817277,3.1115586255093524
CCDC78,0.0,0.776431712981981,0.0,0.0,0.0,1.9372479833938483,0.0,0.0,0.0,0.8029279433691054
CCDC8,0.7413615265707789,0.0,0.0,0.7960445283869899,1.1204447995376943,0.8024397184072045,1.1518702916988979,0.3538923233382638,1.3315629971712164,0.8165560042190381
CCDC80,5.262134095720541,5.02897931678633,5.276487203436675,5.301256016295338,5.270715720192539,4.1256664838743475,4.551632067743516,4.229830853818487,4.001202155868045,4.4938873986691075
CCDC81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC82,1.0089674639120843,1.697969738450018,1.7311135447075436,1.9144811481713184,1.798198245710522,2.1152027116697676,1.9779582805357692,2.6984204855642764,1.0185399048734218,1.8560514929847054
CCDC83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC84,3.681729768440314,4.083106738766773,3.3316204725405365,3.3484877534486506,4.352487369677451,4.377989753093536,4.584058798032153,4.744245930702538,3.9805862366914515,4.377682780348759
CCDC86,4.48617037380521,4.522414150007263,4.651422584917478,4.490573201840322,4.4144584769474715,4.74967359407314,4.730385723110255,5.189355271775499,5.050578779362922,5.115246695298181
CCDC87,0.0,0.0,0.7748379610072101,0.0,0.0,0.0,0.3549116420293696,0.0,0.0,0.0
CCDC88A,0.9670207860367458,1.2324575402366444,1.2246666179381256,1.0244399829498012,1.0935435818083912,1.9495007453505406,1.597242824361683,2.446753189907343,0.1986239914000798,1.8358059358834025
CCDC88B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC88C,0.47104263418675785,0.7276883708781468,1.1257040641434974,0.7859050117186903,1.1156230713087665,1.266429928312557,1.6086298653748259,1.498855903659442,0.8901259217785537,1.1223640940951296
CCDC9,4.847687693260842,5.23380934787989,4.815927100767561,4.8096101056218075,5.712629818948653,5.74996694520852,5.9096090998464526,5.939397287096915,5.637682734928904,5.55177597989684
CCDC90B,3.0214272972858605,3.766644715453219,3.5833402591041414,4.1704220764109285,4.325229539851122,4.20772026842525,4.650046041286184,4.7513691024025455,2.90070281680135,4.561119298168896
CCDC91,4.648610460444895,4.645055469767176,4.859626183320572,4.875546765325835,5.080177320639022,5.316683277103373,5.320437343622632,5.531376880025123,4.939772564544459,5.354661485663272
CCDC92,1.3064179599978192,1.5555082336398116,1.1537180237921816,2.1274384192385987,1.96797681971581,3.3072936843757765,2.8245218433835384,3.5893890937382436,3.358135348323663,2.97827858723576
CCDC92B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCDC93,3.4564905252047127,3.767000173667952,3.3508063781791897,3.791767702409508,3.8883598846908236,4.255365602354719,4.6830209681301245,4.636378875136187,4.332486622391951,4.662092941190445
CCDC96,0.4644859184847767,0.5043348055725665,0.0,0.0,0.0,1.0893115644872453,0.0,1.1083846291135784,0.0,0.5170765647167355
CCDC97,4.750489985868032,4.591444103971496,4.836942880475358,4.632104157804518,4.782715817122614,4.807206901533062,4.918055376174542,4.988006037560907,5.141824529906156,5.107189425215868
CCDC9B,1.0936197970392523,2.6051511429656977,1.596745071585771,1.7125778983141666,2.9122793648450793,3.0458783047378386,2.571710016377557,2.9512232261373277,2.0131347654287994,2.526439043683448
CCER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCER2,1.0379412137033661,0.0,0.0,1.6164417293382525,0.0,0.0,1.6327841243807397,0.0,0.0,0.0
CCHCR1,0.6830427437674792,0.0,0.0,2.4662906367314448,1.3519456044228813,2.2595991268183107,2.7098048780031054,2.9615526863571606,2.338967153847767,3.5361411093239083
CCIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCK,0.0,0.0,1.02370425179503,0.0,0.0,0.0,0.0,1.077228951687436,0.0,1.578754064299729
CCKAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCKBR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL1,0.0,0.0,0.0,0.0,0.0,0.0,2.257739525949388,1.68667260538781,0.0,0.0
CCL11,0.0,0.954526056197911,0.0,0.0,1.7584781579112538,0.0,0.0,0.9614432411533473,0.0,0.0
CCL12,0.0,0.0,0.0,0.0,0.0,2.2952094973328596,2.3196292217501635,2.7753808654602423,3.0748453352597225,3.194348962657217
CCL17,0.0,0.0,0.0,0.0,0.0,0.0,4.156348677628004,0.0,3.193354289924659,0.0
CCL19,2.0812730092175746,2.80490158946148,1.7956480955499894,3.371373341124138,1.8429258361616236,2.818620261507148,3.3298553448817048,2.855506742878826,3.374549332335916,3.7874879628897458
CCL2,0.0,0.0,0.0,0.0,0.0,4.55180427036007,4.136025530511981,4.258354578192163,3.5212726738818794,4.559025983664744
CCL20,0.0,0.0,0.0,0.0,0.0,0.0,2.1500197080832035,1.2537730559424494,1.2385776273880786,2.114777957419174
CCL21,3.17527075106238,3.9381844660216894,4.395854123768753,3.7771401534095994,3.8001482068766617,2.1987185720424796,0.0,2.4258871073178865,2.8037121835322973,1.9673170745056996
CCL22,0.5805162453052826,0.0,0.6140641908462823,0.6219518984072931,2.08134224735047,1.8359551919978545,0.6518757858386616,1.9883179878667598,0.6189931724703791,1.8452594500956292
CCL24,3.573238629671913,3.5272558801710154,3.5993728182726317,3.79727128380163,3.5626640493671418,3.149724513072848,3.477332853163292,3.798629449517545,3.129043926157143,3.888565396318261
CCL25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485775527064134,0.0,0.0
CCL26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL27,2.481286309569424,3.292713794282041,1.5946396782312144,2.196970935917202,2.849513096569165,2.219065325402648,3.345831579601725,3.6661691564382974,3.3659403200809437,2.87578149514941
CCL28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL3,2.1199411837475988,2.4450921151858367,1.2789956778604614,2.9716275711062474,2.4580821205733034,3.588160753250469,2.4877172932120057,3.010889789756598,2.9752878361221473,3.5822998979238445
CCL4,2.6638924336559797,2.1061918821119847,2.9251959180548885,2.73664311840535,3.2804420241929146,4.3584029442949825,4.149143438369649,4.328361184793827,4.07104491909545,4.2479307754189914
CCL5,5.88547989749618,4.919860479519095,5.4449285957643765,4.734186455598217,5.433953121989391,4.9226480868533,4.858621171733851,4.886989616914991,5.039508008783647,5.102667672622264
CCL6,7.432393267741404,7.049178142259509,7.389956979973268,7.091252098070778,7.565106219316607,6.705658460832955,6.840491389842422,7.2621499788295605,6.811429369632975,7.130141048403399
CCL7,0.0,0.0,0.0,0.0,0.0,2.713846472147609,2.5983073864553656,1.9601037569129474,2.706281442429831,3.209915381444278
CCL9,8.76287398930201,8.44821231239134,8.748688510859782,8.657867175663553,8.647841648912271,10.182076000936933,10.191038937923546,9.992918905856847,9.428675881701912,9.897148950664798
CCM2,4.764775638885937,4.664979662407319,4.926307100376716,4.934786810289252,5.0204362396276325,5.332814381066654,5.275309227035424,5.503577342295692,5.342738942003944,5.491750304015552
CCM2L,1.440276793208344,2.2384358767262764,1.7236205855796067,1.7410872135971083,1.96612434497828,2.474801977842773,3.227804536062317,2.000287443763776,2.079085054639911,0.8217939573835712
CCN1,2.26620881700176,2.6974858972039066,2.8131620766196943,3.451064723821505,4.49220916832783,4.876139128361188,5.466867146835155,5.344434964643918,5.04175792670732,5.467945874784423
CCN2,1.865681985468326,1.1652723463197163,1.6119021284148556,1.947046355477353,2.3371276569375006,3.302358484273494,3.673434240821822,4.108480747205699,3.4248531662065598,4.437686776633398
CCN3,0.0,0.9969853981396153,0.0,1.8171376575729978,1.005573139061867,0.7640898036808457,1.9547676394766393,1.3690120446851344,0.9901583939630821,1.0001341013640732
CCN4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCN5,0.9410726186669708,1.6802842183336602,1.2607651125966102,1.2798722800823337,1.3078057629889288,0.0,1.0495923235860933,1.0407510009726748,0.6179879927600384,0.0
CCN6,0.0,0.0,0.0,0.0,0.4253220685371112,0.7246633221306913,0.0,0.4323631015837777,0.41865237528427196,0.0
CCNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNA2,1.2195162756289415,1.459719039690687,0.820661669506532,1.8966253341853279,2.2320665135093716,1.010242155981629,0.37476109011415565,1.297260479721564,0.0,1.5904182541871736
CCNB1,1.9890060894570105,2.1743332739285255,2.155898084004632,3.0861184882717,3.4339500441383963,1.0118654284283124,1.043458398774738,1.5231758830217699,1.4818890863047092,1.970691967856486
CCNB1IP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6851675444798742,0.0,0.0
CCNB3,0.0,0.7030993396171452,0.0,0.0,0.41271576370083946,0.22944069498998534,0.0,0.23208406291389608,0.0,0.0
CCNC,3.4867860923111325,3.9856121913542815,4.128142980142135,4.692861770829849,4.756793607041212,4.783227994350507,4.697921793112827,5.306608281691832,3.6904740639644613,4.982946935538488
CCND1,3.842619013395663,3.840727931327673,4.431106500174872,4.333408489410299,4.851548960135008,4.5846864997839685,4.799875852501065,4.867021989247216,4.969616039726698,4.853196574011796
CCND2,4.175432154424838,3.571540976258344,3.715797109880355,3.609404131567887,4.195403594632967,3.887722679656108,4.256831684536854,4.384059665201459,3.9997857031520536,4.348390855588205
CCND3,5.244719985895525,4.804271660218834,5.0270495914704965,4.946276442913769,5.2392126788722875,5.200477153169208,5.365515781253911,5.398220160512573,5.186403384964956,5.403339880057945
CCNDBP1,4.279181195117179,4.6793370295308785,4.397865891666444,4.492964709978301,5.002056090465996,4.669216790221648,4.878607530146738,4.85439280900856,4.749070131325885,4.904065498199414
CCNE1,2.172738846146368,2.0062591362647795,1.990610124947735,1.908354171207579,2.4157324878016158,2.869670472629574,2.576820491009548,3.114435373900499,2.165436699952301,2.753282666406082
CCNE2,1.3061808834877178,0.8904317742268357,0.6654275613460925,1.4873737655373769,1.0681239180561304,1.9869474862844094,2.2552633680797785,2.412579946953517,0.6708883034063048,1.8132746419316004
CCNF,2.6171234836221804,2.356245476525442,3.5365447131589356,2.53366370151319,3.3862179804725576,2.0691464226294856,2.5030519344024986,2.516319004324636,2.31099614878848,2.9427829646598407
CCNG1,2.94546722630502,3.6882768749602013,3.8745732363632928,4.142618914179991,4.044437015870131,5.263262632128492,5.239937388066289,5.438711623159528,4.870134118350283,5.176048258906597
CCNG2,4.302656151530693,4.387007459584,4.362943228789322,4.733855150224381,4.9677567268359,4.9500599563789525,5.395823636828348,4.95930930934603,4.11435092012386,5.032809427164299
CCNH,4.33481078605918,4.388461909924002,4.66094659124458,4.719838029754393,4.79072093312316,4.786353038951836,4.922776165809978,5.340030864070109,4.0882730010393455,4.986474598557344
CCNI,5.687942424050204,5.635401344587715,5.893656708746264,5.840886998339685,5.864725122056397,6.705242952701927,6.6688709964150625,6.847289765204072,6.582055213880466,6.61761151222934
CCNJL,0.8253536603832385,1.0690281460934874,1.4407897444747206,1.2630249774212245,1.1559374252862402,0.7473116594288178,0.42426611115816143,0.8859611467657136,1.061768207836248,1.1062798494839816
CCNK,4.028441575226871,3.9543307097020906,3.8741634669160567,3.796949638367273,4.051336665063306,4.178885111128225,4.39917829261327,4.600360312708698,4.237105802363208,4.254001830847748
CCNL1,3.2504512512243386,4.451984387821252,3.4182733457495966,3.963865163538507,4.7029569248624625,4.67590950284528,5.0179472720549025,4.793619932349172,3.552805588785096,4.316843848652369
CCNO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCNQ,4.450527035960962,4.167906922748631,4.454843974532928,4.2941429601369645,4.23339702982959,4.786421909961263,4.717312111091014,4.6998706384438975,4.201157783092902,4.655802308676015
CCNT1,0.0,2.287386260606736,2.7807654851851127,2.7264082514796835,2.721296144778842,2.800792109828375,2.5767311142701375,3.500152037295092,2.3701095678523094,3.6281365097917044
CCNT2,2.9970746070535004,3.80710907643289,2.641812556941902,3.368179048654553,3.8410560480511404,3.93892921716582,4.277347609803659,4.364399791359493,3.455962475583958,3.8742285933027896
CCNY,5.266898038744054,5.305034466470882,5.361495281161094,5.5904792520885405,5.79868819583003,6.268381960800086,6.231037863587513,6.482671088711031,6.0705529987719045,6.269109388484933
CCNYL1,2.990597824121931,3.3605184421563044,3.3131213474895294,3.268954867942538,3.6767701553415484,4.060955136724835,4.2766239300599524,4.388095215259516,3.718446275105265,4.438791230477828
CCP110,1.2006578935869134,1.7167333404123304,0.8099845868554061,1.3385662320403189,1.7697029376346034,2.13229415879387,2.1449143906472363,2.454722647073047,1.7489313679454552,1.850268725004248
CCPG1,3.755047325338407,4.250743150630001,4.376081444853168,4.570583224511012,4.4520600526571155,4.8494265620879276,4.799708958282758,5.104622855404805,4.099583715476061,5.103948380247831
CCPG1OS,2.708713077790478,3.8520060165956664,2.915922949835568,3.276263519301726,3.3812407769914596,4.588292988837685,4.772423771330145,4.771221498715374,3.9376976530253476,4.630796260015908
CCR1,1.1497810151024757,1.742024487769679,1.85440192123755,0.9476163173799718,1.2197618129975967,3.363462547082112,3.3769693042011824,3.3509413231742564,1.97530074113605,3.109958506492047
CCR10,0.0,0.0,0.6513578799373135,0.0,0.0,1.06495927495219,0.0,0.0,0.0,0.0
CCR1L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR3,0.0,0.0,0.0,0.639428580738323,0.0,0.6400036862394907,0.6638253966849309,0.37300228364144805,0.6346986605342364,0.3639029515810955
CCR4,0.0,0.0,1.431256470494471,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR5,2.242099667005643,2.1818577858442803,2.3182100630284492,2.3655221348034745,2.7991375673048493,2.909545751740035,2.4882913751296702,3.0159870302510816,2.1134397804262206,3.0973460455576394
CCR6,0.0,0.0,0.0,0.7136179213103876,0.724085405280926,0.0,0.7501842845202243,0.0,0.7085787811410773,1.1463820068164954
CCR7,1.3804276412281518,0.0,2.0001110787080956,0.7367944411253149,2.408527588472282,1.1728360162468738,1.9294822014717972,1.2018423751081164,0.732619276248744,2.205591151085126
CCR8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR9,1.2689307119528295,0.44482640910709986,1.3221175913353174,1.3388893050603736,0.997807120946146,0.4480701581598054,1.3826572000630024,1.198054729341098,0.7419189319272055,0.9946397785083995
CCRL2,1.461382820137474,1.8066317474026443,1.6675173317581073,1.3668197355855578,2.038266239164459,2.210754549125728,1.9807693841816978,2.1509527376649764,1.520114393882129,2.861625709096733
CCS,6.103907391484555,6.156654828418207,6.362069999414894,6.26544335410163,6.331239211511761,6.63155940345942,6.625289342184619,6.583479336783789,6.508930245914981,6.782390034212484
CCSAP,1.516819354639257,1.7754299046949238,0.0,1.366712113390589,1.6210023853129931,2.0784542053551305,2.3384320596416197,2.241029732863606,1.757660146714252,2.1236739234776856
CCSER1,0.0,0.0,0.0,0.5864482556928737,0.0,0.0,0.0,0.0,0.0,0.0
CCSER2,2.6230953934293315,2.706250750315357,3.2305956760902546,3.4197683438255866,3.3756514534594353,3.566380724068841,3.8017703881990914,4.018666340554735,3.338583354175103,3.5795041792654154
CCT2,6.245681334299142,6.197813680846163,6.390051041811833,6.243689891248128,6.514190067542653,6.848919583342979,6.960336916379691,7.23600960583574,6.757795953401747,7.014020017201357
CCT3,0.0,0.0,0.0,0.0,1.6608759430420776,2.080960509107092,2.0502224883173614,2.6404047521881795,1.5490242769192362,0.0
CCT4,6.311635878726046,6.307041802705289,6.551410962529253,6.404238058255154,6.533749354773388,6.9197661329161475,7.023729780719261,7.177042303349897,6.6400547905868015,7.075709584377337
CCT5,7.244744596041537,6.914564934615398,7.343041387181218,6.9444796327515785,7.136366561727943,7.464431527060014,7.651738130140429,7.839822748592026,7.614856685002059,7.663745310531773
CCT6A,0.0,2.2485611894113045,0.0,1.9903070551533242,1.4894548114207398,1.6631371175581664,2.1794473385290574,3.342384358166524,1.6372868862260752,2.4898129683081534
CCT6B,0.0,1.3812451168073985,1.367847059052953,0.9158039454777318,1.3896663296853875,1.1784897319563814,1.973139845320336,1.8435344933736624,1.5395701738788774,1.5580342026037746
CCT7,6.297403818053805,6.159831535451511,6.419744234755628,6.184198393131621,6.434303101055648,6.648084348520827,6.768153414850892,6.961794432271163,6.700803656837978,6.755538837490244
CCT8,6.018017872097845,6.075817575109261,6.337838835023038,6.301427509972853,6.204181397376493,6.667842663738674,6.753040073270732,7.074322416957605,6.305492108432419,6.758075111275337
CCT8L1,0.0,0.9785458856243807,0.0,0.34646682717981936,0.0,0.3533119160735366,0.36882179675091853,0.0,0.3444443154501862,0.0
CCZ1B,1.4946772253301148,2.340920384961904,0.9206384338552104,1.7689930052637988,2.4745946793865783,0.0,2.1165993973964903,1.9001035546046954,1.8758985284984413,2.6722558643312064
CD101,0.314583119964771,0.7977826147327345,0.9573222714944315,0.5975292868407104,0.7131605739751556,0.8080263075904628,0.8404616582766288,0.9969990853404311,0.8757187677166931,0.35307946355109665
CD109,1.077891079184167,1.3446872970599357,1.7292486229086228,1.4618195100571716,1.7544508731189368,0.6676811149708497,1.2505843354003991,1.0754255301783295,1.2650538789552541,1.4649742479263708
CD14,6.239699634946412,5.9519018739674445,6.400107181957683,5.900538878072946,6.237915438244063,6.29457913345346,6.002691179904709,5.89228029946251,5.8751993254536305,6.453390060522697
CD151,0.0,2.120604788084147,2.618639784053128,2.0964040559412807,2.9740960513875234,4.685508824783159,4.589805872065194,4.353326925644183,4.796193481432738,4.316342900938201
CD160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD163,4.6814745727846905,4.4970054674996796,4.865557201998515,4.409953468480714,4.937674891243414,5.171401344756064,5.195855175672981,5.364494217266724,4.770484450527128,5.0792871122260035
CD164,7.533302326641025,7.750346431433093,8.029070129914116,8.11943248712452,7.981883578339619,7.517334675302383,7.494300455395865,7.821423032200368,7.2128294367351335,7.768208737640117
CD164L2,0.0,0.0,1.1572347493929607,0.0,0.0,0.0,0.0,0.0,1.6984027789145362,0.0
CD177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD180,2.99546879976262,2.209440124323648,2.5254000741355718,2.5839476002314483,2.7332409082415143,2.7350037070936666,2.843128347918742,3.446594129454663,2.7681937614219136,3.244753928757236
CD19,0.3967846970469128,1.1420339010064988,0.9479108342395653,0.7298124720383974,1.3159254700568732,1.8675800253830521,1.7319969643408313,1.6002468569598496,0.7235638333349139,1.1738552934949553
CD1D1,4.446413560494685,5.005208803837379,4.811731842491759,5.137594963301588,5.0584424434802715,5.597634766777363,5.662509893002715,5.815357041529362,4.797159649835032,5.633471532888058
CD2,1.8119129715443718,1.7107158912958798,0.7452233499236932,1.8921822801632817,1.9112701532116116,2.313023337827485,1.5180399822733817,0.7721929764963605,1.4665406846927274,1.7246896120243005
CD200,0.9135055916494867,0.0,1.4470764457187522,0.0,0.0,1.4148554418665078,1.873415198836032,1.774629026412729,0.0,0.0
CD200R1,2.6519174323978647,3.020925824244548,2.747192415318511,3.7521029790123706,3.652546649662315,3.383750388366068,3.463223138525323,3.6785512759804213,2.367369289891099,3.5905038935367206
CD200R1L,2.8877914553444013,3.0302327933705824,2.8963225597289783,1.6801366797712562,3.6040510271702333,3.1978352299419197,3.022518639220569,3.5952465903700572,2.8555860710178957,2.5087884650771834
CD207,0.0,0.0,0.0,0.0,1.0734752551192634,0.0,0.0,0.0,0.0,0.0
CD209,0.0,0.0,0.0,0.0,0.0,0.0,2.111032462413076,0.0,0.0,0.0
CD209A,2.5680987379293914,1.8014931003360406,1.6061415795107983,2.7910716815834937,2.2208477223716723,1.630124854247252,1.440295100206662,1.1292951636441713,2.300531480485823,0.7071292230783275
CD209C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD209E,0.0,0.0,0.0,0.0,0.0,1.2260944382463408,0.0,0.0,0.0,0.0
CD209F,1.6869461354704929,0.0,1.4305304448811296,1.446655298112154,0.9829477171959168,1.793862301826502,1.828137309518388,1.0046245195398031,0.0,2.4236511556691283
CD22,3.00115453270063,2.894267480972313,2.8375142960847914,3.036588321220444,3.057195672730423,2.889441191313011,2.800040798239012,2.8757129422072367,2.977211848274463,3.008270724786204
CD226,0.31934692780141205,0.2387007418045804,0.4267005808964989,0.9213296766339668,0.5155911133657826,0.5189323630776239,0.132611451974682,0.3429266417524544,0.0,0.7524426769130976
CD24,1.7878758688101142,2.1577970415630197,2.3107251043030232,2.0750157464043655,2.6499630374142287,3.2848925078719637,2.2115470730034468,3.1439625681123538,1.573770809614835,2.532167056859102
CD244,1.5702451241917175,1.6636170228572218,1.8221338514939462,0.9226116844231965,1.8947755016863814,2.4182006403527176,1.5595546370191518,2.3403773591010033,1.8839887195199052,2.1216569704114434
CD247,1.191159193275792,1.1798493176707134,0.0,0.9863083625265023,1.3821884670433189,0.0,0.889866536821652,1.008807761413,0.3455582461148868,0.3792732207224287
CD248,1.3891229171207056,1.0970688033125648,1.6517474220356698,0.6889409245439126,0.8657123849859331,0.8604340416212535,0.5465056553135099,0.6639426744682131,1.2003330251610174,1.0522219487763944
CD27,0.0,0.0,1.7331435421263155,1.0661963105475436,0.6823252617236132,0.0,0.0,1.388943409042941,0.0,1.3748874658551191
CD274,2.48910324598642,3.197224764133152,3.053705860677767,3.496188664201731,4.02429688015153,3.525581518862133,3.3353166688060596,3.8229649451620746,2.753426591516035,3.6327516675061293
CD276,2.999727797476961,2.9318020715529753,3.4136323323848234,3.3630691464142144,3.437536664422576,4.884641601055252,5.0413251724888575,4.998201411998739,4.740125397295125,4.7399435915177675
CD28,0.0,1.21441764258077,0.0,0.7838282408017033,0.7885822275817119,1.5281965592714803,0.8089476728633405,0.8001972342934183,1.208197720245403,0.7901584755741511
CD2AP,4.100596065106519,4.525213756876477,4.72316588586613,5.458015220662965,5.206811045898144,6.1119121071987506,6.370293527315868,6.7338956116018185,5.2739349467698515,6.312456298080433
CD2BP2,4.61074793073189,5.249186294218735,4.975464513864161,4.983405165392691,5.476201875365757,5.757404614168994,5.823359472064237,6.05429512523898,5.487119843052956,5.793597868072435
CD300A,3.6251294433838366,3.130648866278754,3.11750968966087,3.002112584238619,3.843130703234485,4.37338888507723,4.285814840395056,4.4419179085373415,3.8932027369442164,3.9977084753455463
CD300C2,3.5226530826432545,2.5338609969820824,2.788105863757028,2.0656381050613786,3.1247851020823365,3.403811201754566,3.551323721683818,3.1514471397074644,3.774175190256363,3.792687668944135
CD300E,0.0,0.8459900170116316,0.36225218732353665,0.6363235921340222,0.0,1.7789616954582186,1.5698373837991833,1.720200275568118,1.1585738710071491,1.7890591368689008
CD300LB,0.0,0.49799550502991874,0.0,0.28163442614377165,0.6851952330131852,1.2842875258436326,1.2287679521447865,1.2048869111926968,0.0,0.5053424531035312
CD300LE,5.282991357219607,4.7866810842622085,5.341642182717465,4.964624151244849,5.142070847969609,5.222519352811572,5.260202989446238,5.137843489844671,5.423162192391922,5.23658108787584
CD300LF,3.5879237040658603,3.8208111808428455,3.463120500074018,3.8828064860570515,4.475025129332856,3.8875599653351918,4.246148613008228,3.9426896165291807,3.659003490224896,3.3505832812932588
CD300LG,0.0,0.0,0.0,0.0,1.1620600259748166,0.5495215475526106,0.0,0.0,0.47884084518372105,0.9182521632020669
CD302,7.93504577517856,8.050021231005246,8.075225057642058,8.19426117683665,8.153494319896776,7.9972840877069125,7.7726988965336625,7.9181316724281,7.401753660757112,8.217950314024446
CD320,4.769012455838304,4.360421494957103,4.3198307020897735,4.2196575938377485,4.210765444634576,4.7273006039320125,5.370246748460148,5.4174440728720334,4.531185082134751,5.0823911007052684
CD33,2.3868989757358436,2.8541678816086185,1.5186664902381346,3.1276864680528575,2.3332893303665534,3.486543325942982,3.1903728773819897,2.908319073728232,3.3371075573152336,2.515714446008072
CD34,1.7398381444395785,1.3517614853818738,1.5963281613853568,1.9062661659491438,1.4954725416877679,1.7170857241871202,1.8457231173235389,1.8364737683558483,2.0208721393754705,1.7736931803015181
CD36,0.725978024114231,0.5287849004304278,1.3655757891588536,1.6303732778536912,1.7746359476852958,1.4051395580806614,1.3957171563478212,1.6665912196819774,0.8053470017658322,0.5633272572824959
CD37,3.3717833686049987,3.1968925626600204,3.4459444086594013,3.202888065976228,3.765059756131861,2.8713024247601306,2.671605641604584,3.1075373342866768,4.015167209813216,3.7055896314158185
CD38,4.5318417957763515,4.3993854939817085,4.395805858402705,4.298867978941174,4.620388922291079,4.59237825637874,4.654652701213998,4.815540453534174,4.235516248472553,4.757164231342275
CD3D,2.354211040494609,0.0,1.8148036433843904,1.2868785204641087,1.303796637427904,1.306096224545771,0.0,1.8761153865813172,1.2872007681249344,0.0
CD3E,1.5263892934866223,0.4754404077173977,0.7855002452233509,1.2356148671947789,1.0521400036809958,0.5717566854246809,0.8325042423480961,0.5836267418994743,0.471462091581933,0.0
CD3EAP,3.0144402697704695,2.522233865378069,2.911405565541386,2.6097859149789975,2.5889621747913165,3.6710587527544583,3.5390669307356877,4.138776740395292,3.406806620290459,3.8609971463097725
CD3G,1.8540385592764526,1.3781659233184451,2.917563302223939,2.2991679501994926,2.3083724176548297,2.3179944637726337,1.969316529491666,2.976250468362336,3.0764971356056123,2.3216370623273948
CD4,5.703132286700969,5.243891334317946,5.680206748525342,5.245598039289546,5.5240271033128705,5.122747346412506,5.402334170748395,5.312966140904625,5.507453887880885,5.297883105907282
CD40,2.4916922661136227,2.1718293972971257,1.8661770877005515,2.2954458697422058,3.1709881536075843,2.6034285304678098,2.9990302469213055,3.1522465850056234,3.177736953772683,3.0907971717655
CD40LG,0.0,0.0,0.0,0.9456859495168995,0.42363280269597114,0.0,0.0,0.0,0.0,0.0
CD44,1.7161539769327958,1.249240244707799,0.8340199912040722,1.7206713611153446,1.816101731275907,3.083242940476941,2.9170316567853214,2.963116105419594,2.66468828256095,3.4728786092365764
CD46,1.9867825123471416,0.8560583438419226,2.3437457706361617,2.2240091017606765,2.688707410723112,2.4902697765758526,3.0344836496309227,1.336702947358635,2.356513369991203,1.3192867182204424
CD47,4.979918677423882,4.569720710569661,5.21892271027668,5.203319681344417,5.221262526251645,5.956017623503787,6.1265533835996235,6.337538977454352,5.863910486362543,6.1249107651292904
CD48,3.6192950433815003,4.378346949825893,4.097889344132061,4.811676796145698,4.966273333415574,4.940633696856535,4.788393446246617,5.334315689827037,4.115908778809632,5.170058087768367
CD5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD52,4.049969804562905,3.127747305277931,4.244695458411412,3.1265418869132104,2.9431854935530186,1.7168949332104102,0.0,1.747039075479875,1.6985694876904036,2.33553604601706
CD53,3.95357141793166,4.115366135891465,4.603585876916421,4.136763391720669,4.310085960819632,4.487246517570717,4.398660366413824,4.713365105327162,3.7055743224168083,4.848859565894555
CD55,0.0,0.6190667355141642,0.0,0.359963243634863,1.2802087941963631,1.0069987721983455,0.37397727241103357,1.9077905548622451,0.6178885887135892,0.8312707444274243
CD59,5.355766809610866,5.928480604946362,5.939421409310164,6.175343734609872,6.138903215390642,6.5395016417143665,6.732427703182574,6.932442776658013,5.831936924366817,6.688957439106991
